x_goal,y_goal,count,torque_M1,torque_M2,torque_M3,vel_M1,vel_M2,vel_M3,pos_x,pos_y,vel_x,vel_y,phi,phi_dot,alpha,beta,theta,alpha_dot,beta_dot
1764288090.0553215,0.010000228881835938,0.0,1.0,0,-0.81,-0.84,-0.81,9.55,-5.23,-5.02,-0.0,0.04,0.01,0.49,0.014180800172453711,0.0,0.0005184374194162622,-0.005828103155165021,-0.011585022950066914,0.0014636187937622225
1764288090.0669248,0.011598825454711914,0.0,1.0,0,-0.77,-0.79,-0.75,9.83,-5.51,-5.16,0.0,0.05,0.01,0.51,0.014180800172453711,0.0,0.0004035798659702827,-0.006675809567378899,-0.011485755344597948,-0.08477064122138778
1764288090.0871606,0.010000228881835938,0.0,1.0,0,-0.67,-0.73,-0.71,11.02,-5.02,-5.58,-0.0,0.05,-0.02,0.54,0.01636246173744693,0.10908307824966101,-0.00011588424115638318,-0.015874438627444754,-0.022777572689580694,-0.6541791705334532
1764288090.097861,0.010696887969970703,0.0,1.0,0,-0.64,-0.68,-0.73,10.6,-5.09,-6.07,-0.0,0.06,-0.03,0.54,0.017453292519943098,0.1090830782496166,-0.0005542077332147954,-0.02431217874430036,-0.043832349205841226,-0.8437740116855608
1764288090.1193535,0.01148223876953125,0.0,1.0,0,-0.61,-0.64,-0.68,9.83,-5.23,-5.44,-0.0,0.07,-0.01,0.51,0.020725784867432484,0.21816615649927762,-0.0026457937435786505,-0.03069969363917391,-0.16358341577680235,-0.08906950679721248
1764288090.1316733,0.012317180633544922,0.0,1.0,0,-0.58,-0.62,-0.63,10.53,-5.3,-5.37,-0.0,0.07,-0.0,0.53,0.020725784867432484,0.0,-0.003506182411682879,-0.030661113635860104,-0.08603886681042283,0.0038580003313803957
1764288090.1421561,0.010478496551513672,0.0,1.0,0,-0.55,-0.59,-0.6,10.95,-5.37,-5.02,-0.0,0.08,0.01,0.54,0.020725784867432484,0.0,-0.004459964019568385,-0.03121923080095268,-0.09537816078855066,-0.055811716509257536
1764288090.1649902,0.010000228881835938,0.0,1.0,0,-0.5,-0.55,-0.55,9.55,-5.51,-4.81,-0.0,0.08,0.02,0.49,0.021816615649929094,0.0,-0.006545335448979284,-0.03223075486456661,-0.11245663680723439,-0.020115418781951888
1764288090.1749907,0.010000228881835938,0.0,1.0,0,-0.48,-0.51,-0.51,9.48,-5.58,-5.09,-0.0,0.09,0.01,0.49,0.021816615649929094,0.0,-0.007749560681731715,-0.03199114581972928,-0.12042252327524317,0.023960904483733003
1764288090.1949916,0.010000228881835938,0.0,1.0,0,-0.45,-0.48,-0.49,10.46,-5.02,-5.09,-0.0,0.09,-0.0,0.52,0.022907446432425704,0.10908307824966101,-0.010405991417979266,-0.03131142714813784,-0.13738433211267775,0.02603061513304361
1764288090.2052484,0.010256528854370117,0.0,1.0,0,-0.43,-0.45,-0.46,9.97,-4.95,-5.44,-0.0,0.1,-0.01,0.51,0.021816615649929094,-0.10908307824966101,-0.011786084376989692,-0.031300868829986506,-0.1380092959010426,0.0010558318151332458
1764288090.2273347,0.011917352676391602,0.0,1.0,0,-0.43,-0.44,-0.43,8.79,-4.67,-5.09,-0.0,0.1,-0.01,0.46,0.020725784867432484,-0.10908307824966101,-0.014711669938411998,-0.031070858142896896,-0.14595419963225886,0.01210861656106843
1764288090.2373352,0.010000228881835938,0.0,1.0,0,-0.43,-0.42,-0.43,9.41,-4.88,-4.32,-0.0,0.11,0.02,0.47,0.020725784867432484,0.0,-0.01626183118871971,-0.030849653996618986,-0.15501612503077133,0.022120414627790908
1764288090.2573361,0.010000228881835938,0.0,1.0,0,-0.41,-0.41,-0.41,10.18,-5.02,-4.25,0.0,0.12,0.02,0.49,0.020725784867432484,0.0,-0.019747711995277584,-0.029581916100993588,-0.17806193616234367,0.07709221311400505
1764288090.2674637,0.010126829147338867,0.0,1.0,0,-0.41,-0.41,-0.41,9.69,-4.67,-4.25,0.0,0.12,0.02,0.49,0.020725784867432484,0.0,-0.02161705863924901,-0.028880716121080674,-0.18693466439714257,0.07011999799129143
1764288090.2884758,0.010000228881835938,0.0,1.0,0,-0.36,-0.35,-0.36,8.37,-4.11,-3.97,0.0,0.12,0.0,0.41,0.019634954084936318,0.0,-0.02545178074589316,-0.027948821110192146,-0.19571769017621143,0.04761716769547952
1764288090.2993493,0.01087331771850586,0.0,1.0,0,-0.34,-0.33,-0.34,9.13,-4.6,-4.39,0.0,0.13,0.01,0.45,0.019634954084936318,0.0,-0.029466858581868927,-0.02720611222081004,-0.40150778359757666,0.07427088893821043
1764288090.3212938,0.011475801467895508,0.0,1.0,0,-0.33,-0.31,-0.32,8.72,-4.32,-4.46,0.0,0.13,-0.0,0.44,0.019634954084936318,0.0,-0.03385705056714228,-0.026965908295058405,-0.43901919852733506,0.02402039257516364
1764288090.3317459,0.010449886322021484,0.0,1.0,0,-0.32,-0.31,-0.33,8.51,-4.39,-4.88,0.0,0.14,-0.01,0.44,0.019634954084936318,0.0,-0.03619895553268471,-0.027150854622854936,-0.23419049655424296,-0.01849463277965313
1764288090.3538074,0.010000228881835938,0.0,1.0,0,-0.3,-0.3,-0.31,7.6,-3.83,-4.46,-0.0,0.14,-0.02,0.39,0.019634954084936318,-0.1090830782496166,-0.041218717849826,-0.025954367104827014,-0.25334922433111196,0.08299754637208778
1764288090.366591,0.012781143188476562,0.0,1.0,0,-0.31,-0.32,-0.33,8.58,-4.11,-4.88,-0.0,0.15,-0.02,0.44,0.019634954084936318,0.0,-0.043771744114879496,-0.02535196610547308,-0.2553026265053493,0.06024009993539359
1764288090.3895369,0.010000467300415039,0.0,1.0,0,-0.3,-0.23,-0.31,6.28,-3.0,-2.72,-0.0,0.16,0.01,0.3,0.019634954084936318,0.0,-0.05240966298610683,-0.021976921196592336,-0.5972600342593282,0.20454077591463005
1764288090.4124012,0.010000228881835938,0.0,1.0,0,-0.31,-0.27,-0.33,8.23,-4.39,-3.9,-0.0,0.16,0.01,0.41,0.018544123302439708,0.0,-0.05885298696754626,-0.019644221996693467,-0.32601278168744585,0.11928909032894452
1764288090.422402,0.010000228881835938,0.0,1.0,0,-0.31,-0.26,-0.31,8.65,-4.46,-4.11,-0.0,0.17,0.01,0.43,0.018544123302439708,0.0,-0.062387028700201075,-0.018640659800184256,-0.35340417326548135,0.10035621965092112
1764288090.4469738,0.010000228881835938,0.0,1.0,0,-0.3,-0.28,-0.31,6.48,-2.72,-3.14,-0.0,0.18,-0.01,0.31,0.019634954084936318,0.0,-0.07357536450408375,-0.017138263514008045,-0.7534335237975753,0.08623174773751963
1764288090.4713244,0.012316226959228516,0.0,1.0,0,-0.33,-0.32,-0.29,8.51,-4.11,-4.53,-0.0,0.18,-0.01,0.43,0.019634954084936318,0.0,-0.0817527987246347,-0.01438231179788474,-0.817743422055095,0.2755951716123306
1764288090.4831076,0.011780500411987305,0.0,1.0,0,-0.31,-0.31,-0.27,8.51,-4.25,-4.53,-0.0,0.18,-0.01,0.43,0.019634954084936318,0.0,-0.08609701251941093,-0.012988769171016212,-0.43442137947762305,0.1393542626868527
1764288090.493108,0.010000228881835938,0.0,1.0,0,-0.31,-0.31,-0.27,9.06,-4.25,-4.53,-0.0,0.18,-0.01,0.43,0.019634954084936318,0.0,-0.09046311411879282,-0.011770633195993696,-0.43661015993818886,0.12181359750225162
1764288090.5160139,0.010643243789672852,0.0,1.0,0,-0.32,-0.31,-0.27,9.34,-4.53,-2.58,-0.0,0.19,0.06,0.43,0.019634954084936318,0.0,-0.0996687370126006,-0.008505980623475295,-0.47143869506451885,0.1777944622523009
1764288090.531627,0.015610218048095703,0.0,1.0,0,-0.3,-0.29,-0.24,8.58,-4.53,-4.04,-0.0,0.2,0.01,0.43,0.019634954084936318,0.0,-0.10940159033176311,-0.00538009799301209,-0.9732853319162516,0.3125882630463206
1764288090.5514925,0.019862651824951172,0.0,1.0,0,-0.29,-0.28,-0.25,8.51,-4.53,-4.04,0.0,0.2,0.01,0.43,0.019634954084936318,0.0,-0.11942345551663625,-0.004463110738930354,-1.0021865184873135,0.09169872540817359
1764288090.5660427,0.01454782485961914,0.0,1.0,0,-0.3,-0.28,-0.26,8.92,-4.39,-4.39,0.0,0.21,-0.0,0.44,0.020725784867432484,0.1090830782496166,-0.12454047402495672,-0.0029852778982784045,-0.511701850832047,0.14778328406519492
1764288090.579447,0.013401031494140625,0.0,1.0,0,-0.3,-0.29,-0.27,8.99,-3.97,-4.46,-0.0,0.21,-0.01,0.44,0.021816615649929094,0.10908307824966101,-0.12932888511056806,0.004928438732426876,-0.4788411085611344,0.7913716630705281
1764288090.5894475,0.010000228881835938,0.0,1.0,0,-0.29,-0.28,-0.27,8.79,-4.04,-4.32,-0.0,0.22,-0.01,0.43,0.022907446432425704,0.10908307824966101,-0.13308263241749474,0.01288431764174458,-0.375374730692668,0.7955878909317704
1764288090.6094484,0.010000228881835938,0.0,1.0,0,-0.27,-0.26,-0.26,6.35,-3.9,-4.53,-0.0,0.22,-0.02,0.35,0.02617993877991509,0.21816615649932203,-0.1326181142722831,0.00022164369299115805,0.16342067712264985,-1.1448237128763417
1764288090.6197402,0.010275840759277344,0.0,1.0,0,-0.27,-0.26,-0.26,7.88,-3.9,-5.09,-0.0,0.22,-0.02,0.35,0.028361600344907867,0.21816615649927762,-0.12310192135920772,-0.014323254149200881,0.9516192913075372,-1.454489784219204
1764288090.6431384,0.010784626007080078,0.0,1.0,0,-0.29,-0.27,-0.27,8.23,-3.83,-4.25,-0.0,0.23,-0.01,0.41,0.028361600344907867,-0.10908307824966101,-0.10745930225562894,-0.006192411856985824,1.564261910357878,0.8130842292215057
1764288090.6531389,0.010000228881835938,0.0,1.0,0,-0.3,-0.27,-0.27,7.95,-3.9,-4.11,-0.0,0.24,-0.01,0.4,0.028361600344907867,0.0,-0.09991799891134256,-0.0006558815264452456,0.7541303344286376,0.5536530330540579
1764288090.67351,0.010365962982177734,0.0,1.0,0,-0.29,-0.27,-0.26,7.25,-3.77,-4.25,-0.0,0.24,-0.01,0.38,0.028361600344907867,0.10908307824966101,-0.08526949125239991,0.0025702369902229627,0.7297999179632253,-0.008880316687287504
1764288090.6841536,0.01064157485961914,0.0,1.0,0,-0.31,-0.28,-0.28,7.18,-3.9,-4.18,-0.0,0.24,-0.01,0.37,0.028361600344907867,0.0,-0.07819603864234059,0.0013740869278855428,0.7073452610059316,-0.119615006233742
1764288090.7042491,0.010000228881835938,0.0,1.0,0,-0.33,-0.3,-0.3,7.88,-3.83,-4.18,-0.0,0.25,-0.01,0.4,0.029452431127404477,0.10908307824966101,-0.06478660712209727,-0.0031141301709523006,0.6634142043938418,-0.26049009154567315
1764288090.7142496,0.010000228881835938,0.0,1.0,0,-0.31,-0.3,-0.3,8.3,-3.7,-4.32,-0.0,0.25,-0.01,0.4,0.029452431127404477,0.0,-0.058215898505942665,-0.006028647814832588,0.6570708616154608,-0.2914517643880288
1764288090.7342505,0.010000228881835938,0.0,1.0,0,-0.3,-0.29,-0.28,7.95,-3.63,-4.04,-0.0,0.26,-0.01,0.39,0.029452431127404477,0.0,-0.04553148521660244,-0.012844526183413585,0.6259899153480131,-0.3600843876512272
1764288090.7542517,0.010000228881835938,0.0,1.0,0,-0.29,-0.28,-0.28,7.32,-3.63,-3.56,-0.0,0.26,0.0,0.36,0.028361600344907867,-0.10908307824966101,-0.033391763993416035,-0.01870824097129642,0.5907330081108775,-0.26326726399070743
1764288090.7643542,0.010101318359375,0.0,1.0,0,-0.38,-0.3,-0.29,7.46,-3.63,-3.42,-0.0,0.27,0.01,0.37,0.028361600344907867,0.0,-0.02730047760028187,-0.01996788602366273,0.6091286393134165,-0.12596450523663094
1764288090.7849598,0.010578393936157227,0.0,1.0,0,-0.36,-0.29,-0.28,7.25,-3.49,-2.86,-0.0,0.27,0.02,0.35,0.028361600344907867,0.0,-0.01632691153095145,-0.014156002778075383,0.5336907500796073,0.49589964533813813
1764288090.7949605,0.010000228881835938,0.0,1.0,0,-0.34,-0.29,-0.29,8.02,-3.9,-2.72,-0.0,0.27,0.03,0.38,0.028361600344907867,0.0,-0.011160455229941135,-0.005910305031359808,0.5166456301010314,0.8245697746715575
1764288090.8149614,0.010000228881835938,0.0,1.0,0,-0.32,-0.28,-0.28,7.46,-3.77,-2.93,-0.0,0.28,0.02,0.36,0.028361600344907867,0.0,-0.0017718228400198655,0.015095788472057059,0.45593930364811186,1.119555755089241
1764288090.8249621,0.010000467300415039,0.0,1.0,0,-0.31,-0.29,-0.29,6.97,-3.97,-2.93,-0.0,0.28,0.03,0.35,0.028361600344907867,0.0,0.002366811094158372,0.028144992360569887,0.41386339341782374,1.3049203888512828
1764288090.844963,0.010000228881835938,0.0,1.0,0,-0.3,-0.3,-0.3,7.46,-3.77,-2.86,-0.0,0.28,0.03,0.36,0.027270769562411257,0.0,0.009564315346735075,0.06104871393123368,0.33333028022921596,1.7842533945439776
1764288090.855289,0.010323762893676758,0.0,1.0,0,-0.3,-0.3,-0.3,7.46,-3.77,-2.86,-0.0,0.28,0.03,0.36,0.02617993877991509,-0.1090830782496166,0.01248186345224811,0.0816639965358732,0.2917548105513035,2.0615282604639518
1764288090.875296,0.010004758834838867,0.0,1.0,0,-0.28,-0.3,-0.3,7.11,-1.95,-1.88,0.0,0.29,0.0,0.3,0.02399827721492187,-0.10908307824966101,0.01705915205245523,0.12566445055466824,0.2073288613074098,2.229113748215328
1764288090.8852966,0.010000228881835938,0.0,1.0,0,-0.27,-0.3,-0.3,6.97,-3.49,-3.63,0.0,0.29,0.0,0.3,0.022907446432425704,-0.1090830782496166,0.018707071508939244,0.14890652723970588,0.1647919456484015,2.324207668503764
1764288090.9052978,0.010000467300415039,0.0,1.0,0,-0.28,-0.3,-0.28,6.69,-3.63,-3.83,-0.0,0.3,-0.01,0.35,0.022907446432425704,0.0,0.020309761228181067,0.1990970016183229,0.06555766194744628,2.5658796281979868
1764288090.9252987,0.010000228881835938,0.0,1.0,0,-0.3,-0.31,-0.28,7.18,-3.77,-3.77,-0.0,0.3,0.0,0.36,0.022907446432425704,0.0,0.020137971436179125,0.2509068186826049,-0.03771393045917115,2.6065872313747462
1764288090.9353025,0.010003089904785156,0.0,1.0,0,-0.16,-0.3,-0.27,7.6,-3.9,-3.9,-0.0,0.31,0.0,0.38,0.02399827721492187,0.1090830782496166,0.018935596900850005,0.27727078453097054,-0.12023745353291204,2.6363965848365645
1764288090.9553034,0.010000228881835938,0.0,1.0,0,-0.18,-0.29,-0.27,7.6,-3.7,-3.63,-0.0,0.31,0.0,0.38,0.02399827721492187,0.0,0.014277102924241447,0.3314487651918463,-0.2757230948334133,2.7825195258047053
1764288090.965721,0.010416984558105469,0.0,1.0,0,-0.19,-0.29,-0.26,7.6,-3.9,-3.56,0.0,0.32,0.01,0.38,0.022907446432425704,-0.1090830782496166,0.010458008673380537,0.3624669530055771,-0.38190942508609105,3.101818781373078
1764288090.9865005,0.010000228881835938,0.0,1.0,0,-0.21,-0.28,-0.27,6.76,-3.77,-3.56,0.0,0.32,0.01,0.35,0.022907446432425704,0.0,-0.00020600842219264948,0.43246667636960234,-0.5900344392090862,3.5824852561890275
1764288090.996501,0.010000228881835938,0.0,1.0,0,-0.21,-0.25,-0.26,7.39,-3.56,-3.77,0.0,0.32,-0.01,0.35,0.022907446432425704,0.0,-0.007426053576710334,0.4693936719906664,-0.7220045154517685,3.692699562106405
1764288091.016502,0.010000228881835938,0.0,1.0,0,-0.16,-0.26,-0.25,8.44,-3.35,-3.63,0.0,0.33,-0.01,0.4,0.022907446432425704,0.0,-0.025683787592591933,0.5438900638173312,-0.988455075832384,3.740154049647604
1764288091.0365028,0.010000228881835938,0.0,1.0,0,-0.17,-0.24,-0.23,8.02,-3.21,-3.56,-0.0,0.33,-0.01,0.38,0.021816615649929094,-0.10908307824966101,-0.050299629296554293,0.6212878898451342,-1.317366841131573,3.8953366640608778
1764288091.0465033,0.010000228881835938,0.0,1.0,0,-0.17,-0.24,-0.23,7.32,-3.14,-3.7,-0.0,0.34,-0.02,0.36,0.020725784867432484,-0.10908307824966101,-0.06553991563049832,0.661316765910875,-1.524028633394403,4.002887606574079
1764288091.0665042,0.010000228881835938,0.0,1.0,0,-0.18,-0.23,-0.22,6.83,-3.0,-3.42,-0.0,0.34,-0.01,0.33,0.018544123302439708,-0.21816615649927762,-0.10323286505330298,0.7475433699216119,-2.010730233845903,4.397741865645388
1764288091.076505,0.010000228881835938,0.0,1.0,0,-0.19,-0.24,-0.22,6.41,-3.14,-3.28,-0.0,0.34,-0.0,0.32,0.018544123302439708,0.0,-0.12631525480424521,0.7912346991498631,-2.3082389750942234,4.369132922825125
1764288091.098505,0.010000228881835938,0.0,1.0,0,-0.19,-0.24,-0.23,6.69,-3.35,-3.28,-0.0,0.35,0.0,0.33,0.018544123302439708,0.10908307824966101,-0.18120625965849424,0.8707363467458498,-2.8778455292396643,3.857937055328442
1764288091.1085055,0.010000228881835938,0.0,1.0,0,-0.21,-0.24,-0.23,5.72,-3.7,-3.07,-0.0,0.35,0.02,0.3,0.019634954084936318,0.10908307824966101,-0.21050473919016088,0.9097637723449701,-2.9298479531666644,3.9027425599120313
1764288091.1285064,0.010000228881835938,0.0,1.0,0,-0.12,-0.24,-0.23,3.7,-4.67,-4.32,-0.0,0.35,0.01,0.27,0.027270769562411257,0.43633231299855524,-0.2533549208013599,0.964895123516877,-1.5200282079737004,1.7839005946330033
1764288091.138507,0.010000228881835938,0.0,1.0,0,-0.17,-0.28,-0.27,3.49,-5.16,-5.72,-0.0,0.36,-0.02,0.3,0.03272492347489386,0.5454153912482607,-0.25408688328284423,0.962007954110212,-0.07319624814843273,-0.2887169406665002
1764288091.1585078,0.010000228881835938,0.0,1.0,0,-0.25,-0.35,-0.34,5.58,-3.9,-4.88,-0.0,0.36,-0.03,0.33,0.0403607389523688,0.32724923474893863,-0.23981479556753227,0.9554257132699879,0.8943537263696566,-0.25532447192979646
1764288091.1793442,0.010816335678100586,0.0,1.0,0,-0.29,-0.35,-0.36,6.14,-2.09,-3.28,-0.0,0.36,-0.04,0.29,0.038179077387376026,-0.10908307824966101,-0.21340040282929573,0.9502050259435642,1.6710263761930744,-0.2548521048566954
1764288091.1915567,0.012208938598632812,0.0,1.0,0,-0.34,-0.39,-0.39,7.32,-0.91,-2.09,-0.0,0.37,-0.04,0.29,0.03490658503988664,-0.32724923474893863,-0.21340040282929573,0.9502050259435642,0.0,0.0
1764288091.2015572,0.010000228881835938,0.0,1.0,0,-0.36,-0.39,-0.37,8.37,-2.65,-1.74,-0.0,0.37,0.02,0.35,0.03163409269239725,-0.32724923474893863,-0.20402357025854068,0.9424210177892096,0.9376832570755056,-0.7784008154354538
1764288091.221558,0.010000228881835938,0.0,1.0,0,-0.34,-0.36,-0.34,6.97,-2.58,-1.95,-0.0,0.38,0.02,0.31,0.027270769562411257,-0.21816615649932203,-0.1864804247773888,0.9210452549484387,0.803084278663535,-1.0322106621122096
1764288091.241559,0.010000228881835938,0.0,1.0,0,-0.33,-0.34,-0.32,5.86,-2.72,-2.58,-0.0,0.38,0.0,0.28,0.027270769562411257,0.0,-0.1742263500114185,0.9092522968919416,0.6431878753335507,-0.5149183202907359
1764288091.2596457,0.018083810806274414,0.0,1.0,0,-0.32,-0.32,-0.31,5.37,-2.93,-2.72,-0.0,0.38,0.01,0.27,0.027270769562411257,0.0,-0.17282969108355495,0.9092877381797928,0.13966589278635588,0.0035441287851156744
1764288091.2696462,0.010000228881835938,0.0,1.0,0,-0.32,-0.31,-0.31,5.93,-3.0,-3.07,-0.0,0.38,-0.0,0.3,0.027270769562411257,0.0,-0.1726444004087071,0.9105393851596322,0.01852906748478489,0.12516469798393715
1764288091.2805734,0.010925531387329102,0.0,1.0,0,-0.33,-0.33,-0.34,7.18,-3.14,-3.07,-0.0,0.39,0.0,0.34,0.027270769562411257,0.0,-0.1735409774535528,0.9126779040896622,-0.08965770448456922,0.2138518930030031
1764288091.3005743,0.010000228881835938,0.0,1.0,0,-0.31,-0.32,-0.33,6.69,-3.28,-2.79,-0.0,0.39,0.01,0.32,0.02617993877991509,-0.1090830782496166,-0.17920282590644732,0.9233057338043746,-0.38921633394775057,0.6860613153566675
1764288091.3105748,0.010000228881835938,0.0,1.0,0,-0.31,-0.32,-0.33,5.86,-3.49,-2.79,-0.0,0.39,0.01,0.32,0.02617993877991509,0.0,-0.18503724092644358,0.934713340078769,-0.5834415019996264,1.140760627439441
1764288091.3305757,0.010000228881835938,0.0,1.0,0,-0.32,-0.34,-0.34,5.65,-3.7,-2.93,-0.0,0.4,0.02,0.3,0.02617993877991509,0.0,-0.20412857987572552,0.9678987216486501,-1.05487324366198,1.7760726717305886
1764288091.3505766,0.010000228881835938,0.0,1.0,0,-0.33,-0.34,-0.33,6.14,-3.56,-3.14,-0.0,0.4,0.01,0.32,0.02617993877991509,0.0,-0.22433905413601485,0.9911598169156024,-0.9359376867107638,0.9036455919450681
1764288091.3633714,0.01279139518737793,0.0,1.0,0,-0.32,-0.37,-0.33,6.55,-3.07,-3.21,-0.0,0.41,-0.0,0.32,0.02508910799741848,-0.10908307824966101,-0.24822200486818602,1.0150067999395898,-2.388295073217117,2.3846983023987356
1764288091.3854153,0.010000228881835938,0.0,1.0,0,-0.3,-0.35,-0.32,4.39,-2.02,-2.44,-0.0,0.41,-0.01,0.22,0.02508910799741848,0.0,-0.2781807820869795,1.052192650419462,-1.3577430820764125,1.668904990943254
1764288091.4054163,0.010000228881835938,0.0,1.0,0,-0.35,-0.37,-0.34,6.0,-2.93,-3.9,-0.0,0.41,-0.03,0.31,0.02617993877991509,0.10908307824966101,-0.2795496510638009,1.0559966222461243,0.2524509976156164,-0.10700680315798294
1764288091.4254432,0.010026216506958008,0.0,1.0,0,-0.34,-0.36,-0.34,5.72,-2.86,-3.56,-0.0,0.42,-0.02,0.3,0.027270769562411257,0.1090830782496166,-0.26393151215814026,1.046595739068099,0.973746733582459,-0.6354439790228206
1764288091.4354436,0.010000228881835938,0.0,1.0,0,-0.34,-0.36,-0.35,6.0,-3.0,-2.86,-0.0,0.42,0.0,0.3,0.027270769562411257,0.0,-0.2535491624435182,1.0392372826018912,1.0382349714622041,-0.7358456466207919
1764288091.4563148,0.010868310928344727,0.0,1.0,0,-0.35,-0.37,-0.36,6.48,-2.79,-3.14,-0.0,0.42,-0.01,0.31,0.02617993877991509,0.0,-0.24261528286007916,1.0370293938355983,0.42795694382742333,0.02545388747190458
1764288091.4663153,0.010000228881835938,0.0,1.0,0,-0.34,-0.34,-0.34,6.62,-3.07,-3.0,-0.0,0.43,0.0,0.32,0.02617993877991509,0.0,-0.23864016094186802,1.0358300557529203,0.3975121918211144,-0.11993380826780253
1764288091.4863162,0.010000228881835938,0.0,1.0,0,-0.34,-0.34,-0.34,6.48,-3.21,-2.72,-0.0,0.43,0.01,0.31,0.02617993877991509,0.0,-0.23396315107931676,1.036028971545278,0.17663136832091197,0.06485293221247801
1764288091.4963167,0.010000228881835938,0.0,1.0,0,-0.33,-0.32,-0.32,5.72,-3.21,-2.86,-0.0,0.44,0.01,0.29,0.02617993877991509,0.0,-0.233449002082172,1.0371913813085527,0.05141489971447477,0.11624097632747521
1764288091.5163176,0.010000228881835938,0.0,1.0,0,-0.33,-0.34,-0.33,5.51,-3.0,-2.72,-0.0,0.44,0.01,0.28,0.02617993877991509,0.0,-0.2372193490861001,1.0436154847492647,-0.24956487040750375,0.4006328111540114
1764288091.5373175,0.010000228881835938,0.0,1.0,0,-0.32,-0.34,-0.31,4.18,-2.02,-2.86,-0.0,0.44,0.0,0.29,0.02508910799741848,0.0,-0.24449907658974013,1.0492699053189156,-0.3599734242394348,0.22661710023470505
1764288091.557444,0.01012277603149414,0.0,1.0,0,-0.34,-0.36,-0.35,6.35,-2.79,-2.93,-0.0,0.45,-0.0,0.31,0.02508910799741848,0.0,-0.25349301233611454,1.0534846832472171,-0.4837161090356812,0.20873071152669453
1764288091.577445,0.010000228881835938,0.0,1.0,0,-0.35,-0.38,-0.35,6.07,-2.65,-2.86,-0.0,0.45,-0.01,0.29,0.02399827721492187,-0.10908307824966101,-0.26810107314582776,1.0648428656082762,-0.7865455514295405,0.6561292143509867
