x_goal,y_goal,count,torque_M1,torque_M2,torque_M3,vel_M1,vel_M2,vel_M3,pos_x,pos_y,vel_x,vel_y,phi,phi_dot,alpha,beta,theta,alpha_dot,beta_dot
1764287798.1581433,0.010042667388916016,1.0,0.0,0,-0.05,-0.04,-0.07,1.12,-9.06,9.55,0.04,0.0,0.54,0.03,0.01090830782496477,-0.1090830782496166,-0.0053516256849990285,-0.01590556163247836,-0.05422118187619063,0.0208852921026903
1764287798.1681435,0.010000228881835938,1.0,0.0,0,-0.01,0.01,-0.02,0.63,-9.13,9.27,0.05,0.0,0.53,0.02,0.01090830782496477,0.0,-0.005926405827018311,-0.01691336145436617,-0.05747801420192822,-0.10077998218878115
1764287798.190913,0.01033782958984375,1.0,0.0,0,0.03,0.05,0.02,-0.56,-8.86,8.86,0.05,0.0,0.51,-0.02,0.011999138607460935,0.1090830782496166,-0.007059177806810979,-0.02075163709636163,-0.05911209074143109,-0.22238015329754113
1764287798.2009137,0.010000228881835938,1.0,0.0,0,0.06,0.08,0.05,-1.12,-8.86,9.2,0.06,0.0,0.52,-0.04,0.011999138607460935,0.0,-0.007543177808146062,-0.023147529039328596,-0.048400000133508314,-0.23958919429669656
1764287798.2209146,0.010000228881835938,1.0,0.0,0,0.09,0.1,0.07,-0.91,-8.72,9.34,0.07,-0.0,0.52,-0.04,0.01636246173744693,0.21816615649932203,-0.008570434949731975,-0.027864176499539095,-0.04710996388146427,-0.222813612583872
1764287798.230915,0.010000228881835938,1.0,0.0,0,0.07,0.07,0.05,-0.91,-10.74,8.92,0.07,-0.0,0.57,0.0,0.017453292519943098,0.1090830782496166,-0.009058101280261077,-0.029660224062155294,-0.04876663305291018,-0.17960475626161987
1764287798.250916,0.010000228881835938,1.0,0.0,0,-0.0,-0.02,-0.01,-0.14,-10.88,8.44,0.08,0.0,0.56,0.04,0.020725784867432484,0.1090830782496166,-0.010029429515404864,-0.03291725920867261,-0.04605773630181886,-0.1972908619774394
1764287798.2609162,0.010000228881835938,1.0,0.0,0,-0.01,-0.02,-0.01,0.07,-10.04,8.79,0.08,0.0,0.54,0.02,0.020725784867432484,0.0,-0.010556203111367957,-0.03507348209055916,-0.05267735959630926,-0.21562228818865492
1764287798.2816844,0.010761260986328125,1.0,0.0,0,-0.02,-0.02,-0.03,-0.0,-10.04,9.34,0.09,0.0,0.56,0.01,0.020725784867432484,0.0,-0.011659309859478384,-0.03919326892018704,-0.08247405965207122,-0.22378895996273407
1764287798.2920122,0.01032710075378418,1.0,0.0,0,-0.07,-0.08,-0.08,-0.0,-8.65,8.65,0.1,0.0,0.5,-0.0,0.021816615649929094,0.10908307824966101,-0.011659309859478384,-0.03919326892018704,0.0,0.0
1764287798.3123646,0.010000228881835938,1.0,0.0,0,-0.1,-0.11,-0.12,0.21,-7.88,8.79,0.1,0.0,0.48,-0.01,0.020725784867432484,0.0,-0.01250959431513543,-0.03988779991327718,-0.04667294067539629,-0.035227364710044284
1764287798.3223653,0.010000467300415039,1.0,0.0,0,-0.09,-0.1,-0.12,0.14,-7.39,8.16,0.11,0.0,0.45,-0.01,0.020725784867432484,0.0,-0.012818596409113425,-0.040058063733478644,-0.030900209397799472,-0.017026382020146613
1764287798.3423662,0.010000228881835938,1.0,0.0,0,-0.09,-0.08,-0.11,0.35,-7.88,9.2,0.11,0.0,0.49,-0.01,0.018544123302439708,-0.10908307824966101,-0.013675044645477641,-0.03973662916539489,-0.04295099976889816,0.015839847863841072
1764287798.3623672,0.010000228881835938,1.0,0.0,0,-0.08,-0.07,-0.09,-0.0,-7.88,9.34,0.12,-0.0,0.5,-0.02,0.017453292519943098,0.0,-0.014444866976883741,-0.038639483231822425,-0.04153260349126775,0.0847594586267153
1764287798.3723676,0.010000228881835938,1.0,0.0,0,-0.07,-0.07,-0.08,0.14,-7.25,7.32,0.12,0.0,0.42,0.0,0.01636246173744693,-0.1090830782496166,-0.015223359778124834,-0.03851229873140083,-0.0778492801241093,0.012718450042159546
1764287798.3940375,0.010000228881835938,1.0,0.0,0,-0.07,-0.07,-0.07,0.56,-6.83,5.79,0.13,0.0,0.36,0.04,0.013089969389957545,-0.21816615649927762,-0.016051534323257677,-0.036499283131937066,-0.08281745451328426,0.20130155994637633
1764287798.404038,0.010000228881835938,1.0,0.0,0,-0.01,-0.01,-0.02,0.28,-7.39,9.83,0.13,0.0,0.5,-0.03,0.01090830782496477,-0.21816615649927762,-0.01641946397916172,-0.03488546674869619,-0.036792965590404236,0.16138163832408736
1764287798.4140384,0.010000228881835938,1.0,0.0,0,0.03,-0.01,-0.02,-0.35,-6.69,7.6,0.13,0.0,0.5,-0.03,0.009817477042468159,-0.10908307824966101,-0.016696293697395337,-0.03343718346864444,-0.02768297182336177,0.14482832800517542
1764287798.4344325,0.010390758514404297,1.0,0.0,0,0.02,0.02,0.03,-0.49,-7.67,6.35,0.14,-0.0,0.4,0.01,0.006544984694978773,-0.10908307824966101,-0.017142647318945325,-0.03175387560980791,-0.04463536215499886,0.16833078588365247
1764287798.4544334,0.010000228881835938,1.0,0.0,0,0.02,0.01,0.02,-0.14,-7.04,7.53,0.14,-0.0,0.42,-0.01,0.0054541539124821625,-0.10908307824966101,-0.017604114442256957,-0.03287161261218419,-0.04614671233116319,-0.11177370023762734
1764287798.464434,0.010000228881835938,1.0,0.0,0,0.01,0.01,0.01,-0.0,-6.28,7.39,0.15,-0.0,0.39,-0.02,0.0043633231299859965,-0.1090830782496166,-0.01784757118464597,-0.03335236678462916,-0.024345674238901438,-0.04807541724449749
1764287798.4844499,0.010000228881835938,1.0,0.0,0,-0.01,0.0,0.01,-0.0,-5.65,7.6,0.15,-0.0,0.38,-0.03,0.0,-0.21816615649927762,-0.01831879063898345,-0.031448155145344714,-0.02787245435600383,0.15109733015594706
1764287798.4944503,0.010000228881835938,1.0,0.0,0,-0.0,0.01,0.01,-0.14,-5.09,7.67,0.16,-0.0,0.37,-0.05,0.0,0.0,-0.018616307738120952,-0.031079040028856753,-0.02975170991375009,0.036911511648796136
1764287798.5144513,0.010000228881835938,1.0,0.0,0,-0.01,0.0,-0.0,0.07,-7.46,6.76,0.16,-0.0,0.41,0.02,-0.003272492347488054,-0.10908307824948338,-0.01952912144569119,-0.031800010433857384,-0.04959454653841178,-0.01083421424223907
1764287798.5244517,0.010000228881835938,1.0,0.0,0,-0.02,0.0,-0.0,-0.0,-8.16,5.58,0.16,-0.0,0.41,0.02,-0.003272492347488054,0.0,-0.02024006772125242,-0.03169066412406796,-0.07109462755612306,0.01093463097894265
1764287798.5444527,0.010000228881835938,1.0,0.0,0,-0.01,-0.0,-0.0,-0.0,-7.32,4.04,0.17,-0.0,0.33,0.06,-0.0010908307824966101,0.2181661564991444,-0.022298044433891828,-0.036438302754403296,-0.20579767126394088,-0.4747638630335338
1764287798.5644536,0.010000228881835938,1.0,0.0,0,-0.01,-0.01,0.0,-0.14,-7.32,6.48,0.17,0.0,0.4,0.01,0.0032724923474893863,0.21816615649927762,-0.024513297822188918,-0.048319238177861656,-0.1274030497429024,-0.6556095326894162
1764287798.574454,0.010000228881835938,1.0,0.0,0,-0.01,-0.01,-0.01,-0.07,-7.95,7.74,0.18,0.0,0.45,0.0,0.0054541539124821625,0.21816615649927762,-0.025948345738203038,-0.05459325534890613,-0.14350479160141205,-0.6274017171044477
1764287798.594455,0.010000228881835938,1.0,0.0,0,-0.02,-0.01,-0.01,0.21,-7.46,6.97,0.18,0.0,0.42,0.01,0.007635815477475383,0.10908307824966101,-0.029018590896348506,-0.061399784031246796,-0.3070245158145468,-0.6806528682340662
1764287798.6044555,0.010000228881835938,1.0,0.0,0,0.04,0.05,0.05,-0.0,-7.67,7.04,0.19,0.0,0.42,0.01,0.007635815477475383,0.0,-0.030795380685829876,-0.063634826171028,-0.177678978948137,-0.2235042139781207
1764287798.6244564,0.010000228881835938,1.0,0.0,0,-0.19,0.03,0.03,-0.0,-7.11,6.76,0.19,0.0,0.4,0.01,0.0054541539124821625,-0.10908307824966101,-0.03451431764954194,-0.06978803803717515,-0.37189369637120606,-0.6153211866147146
1764287798.6344569,0.010000228881835938,1.0,0.0,0,-0.17,0.01,0.02,-0.0,-7.11,7.39,0.2,0.0,0.42,-0.01,0.0032724923474893863,-0.21816615649927762,-0.03451431764954194,-0.06978803803717515,0.0,0.0
1764287798.654458,0.010000228881835938,1.0,0.0,0,-0.15,0.01,-0.01,-0.0,-7.6,7.6,0.2,0.0,0.44,-0.0,-0.0010908307824966101,-0.21816615649932203,-0.040313746394780026,-0.07340140283821617,-0.3823765764806364,-0.18020779240535134
1764287798.674459,0.010000467300415039,1.0,0.0,0,-0.14,-0.0,-0.02,0.07,-7.67,7.32,0.21,0.0,0.43,0.01,-0.003272492347488054,0.0,-0.04374093088604969,-0.08148574296857358,-0.16332588293463957,-0.47270695575782895
1764287798.6848657,0.010401248931884766,1.0,0.0,0,-0.12,-0.0,-0.01,-0.0,-6.9,6.69,0.21,0.0,0.39,0.0,-0.003272492347488054,0.0,-0.04374093088604969,-0.08148574296857358,0.0,0.0
1764287798.7048717,0.010000228881835938,1.0,0.0,0,-0.11,-0.0,-0.02,-0.0,-6.69,7.04,0.22,0.0,0.4,-0.01,-0.0021816615649932203,0.0,-0.04788517904015599,-0.10981289249876136,-0.1276228975514826,-1.2550053452605514
1764287798.7148721,0.010000228881835938,1.0,0.0,0,-0.11,-0.0,-0.02,-0.21,-7.04,7.53,0.22,0.0,0.42,-0.02,-0.0021816615649932203,0.0,-0.04884221080941131,-0.12401765238778628,-0.09570317692553232,-1.420475988902492
1764287798.734873,0.010000228881835938,1.0,0.0,0,-0.09,0.0,-0.03,-0.21,-8.23,7.81,0.23,0.0,0.46,-0.0,0.0,0.10908307824966101,-0.05093131422949826,-0.15031559894406765,-0.10479147878310613,-1.2992553996237
1764287798.7448735,0.010000228881835938,1.0,0.0,0,-0.08,-0.0,-0.03,-1.32,-6.97,7.39,0.23,-0.0,0.41,-0.05,0.0010908307824966101,0.10908307824966101,-0.0518981016095994,-0.16556216211601527,-0.09667873801011417,-1.5246563171947614
1764287798.7648747,0.010000228881835938,1.0,0.0,0,-0.13,-0.06,-0.09,-0.84,-6.97,6.97,0.23,-0.0,0.4,-0.03,0.002181661564992776,0.0,-0.054403490248516206,-0.21337850987056495,-0.15013398043568493,-2.5428665851149113
1764287798.7848759,0.010000467300415039,1.0,0.0,0,-0.16,-0.1,-0.13,0.21,-7.18,7.46,0.24,-0.0,0.42,0.0,0.0043633231299859965,0.10908307824966101,-0.057574940040441724,-0.273390244070705,-0.1870736013295904,-3.3269111363349424
1764287798.7948763,0.010000228881835938,1.0,0.0,0,-0.18,-0.13,-0.3,0.91,-7.25,7.32,0.24,-0.0,0.42,0.03,0.0054541539124821625,0.1090830782496166,-0.059942672023294286,-0.2921163398389228,-0.23677319828525611,-1.872609576821782
1764287798.8148773,0.010000228881835938,1.0,0.0,0,-0.15,-0.12,-0.26,1.39,-7.32,7.11,0.25,0.0,0.42,0.05,0.007635815477475383,0.10908307824966101,-0.06518190032429061,-0.30679185345261883,-0.5239228300996324,-1.4675513613696012
1764287798.8248777,0.010000228881835938,1.0,0.0,0,-0.08,-0.04,-0.17,-0.21,-6.55,6.28,0.25,0.0,0.37,-0.0,0.008726646259971549,0.1090830782496166,-0.06804015907707983,-0.3163968630793761,-0.2858258752789222,-0.9605009626757255
1764287798.8464944,0.011509180068969727,1.0,0.0,0,-0.13,-0.23,-0.21,-0.21,-6.21,6.28,0.26,0.0,0.36,-0.01,0.009817477042468159,0.0,-0.07346412107263323,-0.32189169978613297,-0.5423961995553395,-0.5494836706756878
1764287798.8567796,0.010283231735229492,1.0,0.0,0,-0.15,-0.21,-0.18,0.14,-6.07,6.07,0.26,0.0,0.35,0.0,0.008726646259971549,-0.10908307824966101,-0.07596601809891101,-0.3272130550116925,-0.25018970262777884,-0.5321355225559543
1764287798.8767836,0.010000228881835938,1.0,0.0,0,-0.12,-0.18,-0.16,0.21,-6.07,6.62,0.26,0.0,0.37,-0.0,0.007635815477475383,0.0,-0.08155057577757052,-0.32971444226493585,-0.29435990726200956,-0.10498423286109393
1764287798.8867838,0.010000228881835938,1.0,0.0,0,-0.11,-0.16,-0.15,-0.07,-6.35,6.69,0.27,0.0,0.38,-0.01,0.006544984694978773,-0.10908307824966101,-0.08457578364618445,-0.3352770179923774,-0.3025207868613933,-0.5562575727441565
1764287798.9067848,0.010000228881835938,1.0,0.0,0,-0.09,-0.1,-0.13,-0.14,-6.41,6.35,0.27,-0.0,0.37,-0.0,0.007635815477475383,0.0,-0.09074308142588583,-0.34972016535034234,-0.3073411233868395,-0.7194903702813615
1764287798.9167852,0.010000228881835938,1.0,0.0,0,-0.11,-0.09,-0.11,-0.07,-6.76,6.55,0.28,-0.0,0.38,0.0,0.007635815477475383,0.0,-0.09395474245503666,-0.3561822485167445,-0.3211661029150825,-0.6462083166402177
1764287798.9367862,0.010000228881835938,1.0,0.0,0,-0.1,-0.08,-0.1,-0.0,-6.21,6.48,0.28,-0.0,0.37,-0.0,0.007635815477475383,0.0,-0.10073571196843734,-0.36077740678048453,-0.3418310662141266,-0.07758618020656805
1764287798.9567869,0.010000228881835938,1.0,0.0,0,-0.08,-0.07,-0.09,-0.0,-6.14,6.48,0.28,-0.0,0.36,-0.01,0.007635815477475383,0.0,-0.10777579499047896,-0.3548594247533199,-0.3523732476940378,0.39778719841194743
1764287798.9667873,0.010000228881835938,1.0,0.0,0,-0.07,-0.06,-0.09,-0.0,-6.28,6.69,0.29,-0.0,0.37,-0.01,0.006544984694978773,-0.10908307824966101,-0.11134204593409791,-0.3495635180508332,-0.3566250943618954,0.5295906702486697
1764287798.9867883,0.010000228881835938,1.0,0.0,0,-0.06,-0.06,-0.08,-0.0,-6.69,6.9,0.29,-0.0,0.39,-0.0,0.006544984694978773,0.0,-0.11895256873199678,-0.3395190151552865,-0.3877745232506058,0.43180249865018006
1764287798.9967887,0.010000228881835938,1.0,0.0,0,-0.06,-0.06,-0.07,-0.0,-6.62,6.48,0.3,-0.0,0.38,0.0,0.006544984694978773,0.0,-0.12299645292962236,-0.3374675426332532,-0.404388419762558,0.2051472522033304
1764287799.0172076,0.010000228881835938,1.0,0.0,0,-0.05,-0.06,-0.06,0.14,-6.62,6.14,0.3,-0.0,0.37,0.01,0.0054541539124821625,-0.10908307824966101,-0.13174324556165207,-0.3376462524457211,-0.44132272981132203,-0.04460878403071966
1764287799.0274034,0.010194778442382812,1.0,0.0,0,-0.05,-0.04,-0.05,-0.0,-6.07,6.62,0.31,-0.0,0.37,-0.01,0.0054541539124821625,0.0,-0.13631328850549096,-0.33820142601386927,-0.45700429438388923,-0.055517356814815955
1764287799.0528817,0.010000228881835938,1.0,0.0,0,-0.04,-0.03,-0.04,-0.0,-4.46,4.67,0.31,-0.0,0.37,-0.02,0.0043633231299859965,-0.1090830782496166,-0.14581331400712294,-0.33856244898772214,-0.4790921811540727,-0.005207470056944885
1764287799.0728827,0.010000228881835938,1.0,0.0,0,-0.04,-0.03,-0.04,0.14,-6.62,6.48,0.32,-0.0,0.38,0.01,0.0043633231299859965,0.0,-0.1616691729301203,-0.34235193024153165,-0.5469332416033978,-0.22847392552942658
1764287799.0949028,0.01009511947631836,1.0,0.0,0,-0.04,-0.03,-0.04,0.49,-6.69,6.48,0.32,-0.0,0.38,0.02,0.0010908307824966101,-0.21816615649927762,-0.17324853457999634,-0.3475935331768629,-1.1579361649876052,-0.5241602935331269
1764287799.1211264,0.011379241943359375,1.0,0.0,0,0.05,0.05,0.05,-0.0,-3.35,3.49,0.33,-0.0,0.2,-0.0,0.0010908307824966101,0.0,-0.18580765044566538,-0.3549032095335294,-0.638444105848146,-0.39956737803992226
1764287799.1342585,0.01313018798828125,1.0,0.0,0,0.04,0.04,0.04,-0.0,-5.65,6.48,0.33,-0.0,0.35,-0.01,0.0,-0.10908307824966101,-0.19932485566892666,-0.365189175877052,-1.3517205223261275,-1.0285966343522635
1764287799.1467328,0.012472391128540039,1.0,0.0,0,0.08,0.08,0.07,-0.14,-6.55,6.9,0.33,-0.0,0.39,-0.01,0.0,0.0,-0.20647989940748346,-0.3713761369189612,-0.7155043738556799,-0.6186961041909189
1764287799.1579704,0.011233091354370117,1.0,0.0,0,0.07,0.07,0.02,-0.21,-6.21,6.14,0.34,-0.0,0.36,-0.0,0.0,0.0,-0.2138851152389174,-0.3787881308629597,-0.7405215831433942,-0.7411993943998496
1764287799.1851037,0.012131452560424805,1.0,0.0,0,0.04,0.05,0.01,-0.14,-4.32,3.63,0.35,-0.0,0.23,0.01,0.0010908307824966101,0.0,-0.23812118384351955,-0.4063585847028959,-1.6353429852387968,-1.8827901473010389
1764287799.210127,0.010000228881835938,1.0,0.0,0,0.03,0.03,-0.01,-0.14,-4.25,3.7,0.35,-0.0,0.23,0.0,0.002181661564992776,0.1090830782496166,-0.2526653370835277,-0.3977461738146939,-0.6789257196111453,1.084749205380664
1764287799.2335324,0.011923551559448242,1.0,0.0,0,0.02,0.03,-0.01,-0.28,-5.86,5.3,0.35,-0.0,0.32,-0.0,0.0032724923474893863,0.10908307824966101,-0.26345766120187974,-0.34012923036166054,-0.5106609545648677,3.25287904450251
1764287799.243533,0.010000228881835938,1.0,0.0,0,-0.03,-0.02,-0.08,-0.56,-6.62,6.14,0.36,-0.0,0.37,-0.01,0.0054541539124821625,0.21816615649927762,-0.269251885058694,-0.32327542540952425,-0.5794223856814273,1.6853804952136286
1764287799.2561777,0.012640714645385742,1.0,0.0,0,-0.03,-0.02,-0.08,-0.63,-6.62,6.14,0.36,-0.0,0.37,-0.01,0.0054541539124821625,0.0,-0.28332194108249764,-0.3629568234123868,-1.4070056023803623,-3.9681398002862522
1764287799.2771273,0.010855674743652344,1.0,0.0,0,-0.11,-0.1,-0.13,0.77,-6.41,3.77,0.37,0.0,0.29,0.07,0.007635815477475383,0.0,-0.29102831926302297,-0.3716607279235693,-0.3053303472203339,-0.25954143150053177
1764287799.2871277,0.010000228881835938,1.0,0.0,0,-0.1,-0.1,-0.11,0.56,-5.51,5.44,0.37,0.0,0.32,0.02,0.006544984694978773,-0.10908307824966101,-0.29286670410524174,-0.3748550818695304,-0.18383848422187654,-0.3194353945961126
1764287799.3071287,0.010000228881835938,1.0,0.0,0,-0.09,-0.08,-0.1,0.63,-5.23,5.51,0.37,0.0,0.31,0.01,0.0054541539124821625,-0.10908307824966101,-0.2924129176058301,-0.3748513295110696,0.07351977156035971,-0.00651206064787857
1764287799.3171291,0.010000228881835938,1.0,0.0,0,-0.08,-0.08,-0.09,0.63,-5.58,6.55,0.38,0.0,0.35,0.0,0.002181661564992776,-0.32724923474893863,-0.2905596251330351,-0.3719498715464673,0.18532924727949762,0.2901457964602283
1764287799.3388588,0.010000467300415039,1.0,0.0,0,-0.03,-0.02,-0.03,0.91,-5.51,6.83,0.38,0.0,0.36,0.01,-0.0010908307824966101,-0.32724923474893863,-0.2857954241227434,-0.36257904993504253,0.246658842761871,0.4957292601817098
1764287799.3504434,0.011582374572753906,1.0,0.0,0,0.01,0.02,0.0,0.77,-5.65,6.55,0.38,0.0,0.35,0.01,-0.003272492347488054,-0.2181661564991444,-0.283197977767224,-0.3556050707573215,0.2597446355519395,0.6973979177721024
1764287799.3704443,0.010000228881835938,1.0,0.0,0,0.04,0.06,0.04,-0.07,-5.37,6.14,0.39,0.0,0.33,-0.01,-0.005454153912481274,-0.10908307824948338,-0.2785928954358923,-0.3403460713651216,0.21812416776416654,0.73751892549212
1764287799.3804448,0.010000228881835938,1.0,0.0,0,0.08,0.08,0.07,-1.05,-5.58,5.86,0.39,0.0,0.33,-0.04,-0.005454153912481274,0.0,-0.27692836036667057,-0.33553319716972885,0.16645350692217065,0.481287419539278
1764287799.4012234,0.010000228881835938,1.0,0.0,0,0.06,0.06,0.06,-1.05,-5.51,5.93,0.4,0.0,0.33,-0.04,-0.005454153912481274,0.0,-0.27385435005105574,-0.3390169414774644,0.16793737505689244,-0.4589716719522574
1764287799.4126828,0.011457204818725586,1.0,0.0,0,0.04,0.05,0.04,-0.63,-5.86,6.14,0.4,-0.0,0.35,-0.03,-0.0043633231299864406,0.10908307824948338,-0.27385435005105574,-0.3390169414774644,0.0,0.0
1764287799.4381692,0.012700557708740234,1.0,0.0,0,-0.04,-0.03,-0.04,-0.49,-3.9,3.97,0.4,-0.0,0.33,-0.03,-0.0021816615649932203,0.10908307824948338,-0.2735113871789232,-0.34822512392915517,0.005026530453600131,-0.5882075662595021
1764287799.4590304,0.010000228881835938,1.0,0.0,0,-0.07,-0.05,-0.09,-0.63,-5.65,5.65,0.41,-0.0,0.33,-0.02,-0.0010908307824966101,0.10908307824966101,-0.27481182373849045,-0.3535139469223316,-0.0857688635472087,-0.27764197226525233
1764287799.4693162,0.010281562805175781,1.0,0.0,0,-0.11,-0.09,-0.12,-0.77,-5.72,5.79,0.41,-0.0,0.33,-0.03,0.0,0.10908307824966101,-0.27591252820457424,-0.35726311487603857,-0.11007044660837906,-0.37491679537069444
1764287799.4893172,0.010000228881835938,1.0,0.0,0,-0.14,-0.13,-0.16,0.63,-5.58,5.58,0.42,-0.0,0.32,0.02,0.0010908307824966101,0.10908307824966101,-0.2789864568807898,-0.3649738371737925,-0.16524759775782272,-0.34439346416057504
1764287799.4993176,0.010000228881835938,1.0,0.0,0,-0.16,-0.16,-0.18,0.98,-5.16,5.93,0.42,-0.0,0.32,0.02,0.0010908307824966101,0.0,-0.28081987070428616,-0.3663524205616806,-0.18334138234963326,-0.13785833878880993
1764287799.5193183,0.010000228881835938,1.0,0.0,0,-0.18,-0.17,-0.2,0.91,-4.95,6.35,0.42,-0.0,0.33,0.01,0.0,-0.10908307824966101,-0.2843245551517102,-0.3559950859166632,-0.1659016881123243,0.7823793736934537
1764287799.5393193,0.010000228881835938,1.0,0.0,0,-0.15,-0.15,-0.18,0.63,-5.37,6.28,0.43,-0.0,0.34,0.01,-0.003272492347488054,-0.3272492347488054,-0.28716746837973073,-0.3305135683292102,-0.15526717868690199,1.2176936466504973
1764287799.5493197,0.010000228881835938,1.0,0.0,0,-0.12,-0.13,-0.16,0.63,-5.37,5.65,0.43,-0.0,0.32,0.02,-0.0043633231299864406,-0.10908307824983865,-0.28935442432483516,-0.3283892245731206,-0.21869559451044296,0.21243437560896083
1764287799.5695064,0.010170221328735352,1.0,0.0,0,-0.05,-0.06,-0.09,0.56,-5.09,4.6,0.43,-0.0,0.28,0.03,-0.005454153912481274,-0.10908307824948338,-0.29381344563664324,-0.3316705838769751,-0.20928134194901915,-0.12014090668328592
1764287799.5795116,0.010004520416259766,1.0,0.0,0,-0.01,-0.03,-0.04,0.49,-5.3,4.74,0.44,0.0,0.29,0.03,-0.006544984694979661,-0.10908307824983865,-0.29567827724383067,-0.33353237899163446,-0.18648316071874227,-0.1861795114659337
1764287799.5995126,0.010000228881835938,1.0,0.0,0,0.02,0.0,-0.07,0.49,-4.88,4.18,0.44,0.0,0.26,0.03,-0.006544984694979661,0.0,-0.297730125075109,-0.33723603156119,-0.06733332475183929,-0.1371467503437529
1764287799.6096373,0.010119438171386719,1.0,0.0,0,0.06,0.08,-0.01,0.21,-5.02,3.97,0.44,0.0,0.26,0.03,-0.006544984694979661,0.0,-0.2977409646201914,-0.33662605853387095,-0.0010839545082408364,0.06099730273190218
1764287799.6296382,0.010000228881835938,1.0,0.0,0,0.08,0.1,-0.05,-1.19,-4.46,3.97,0.45,0.0,0.24,-0.03,-0.007635815477474495,-0.10908307824948338,-0.29597092566242544,-0.33368143383604476,0.10815921210509671,0.16846010385940247
1764287799.639639,0.010000228881835938,1.0,0.0,0,0.06,0.09,-0.05,-0.91,-4.95,3.56,0.45,0.0,0.25,-0.01,-0.006544984694979661,0.10908307824948338,-0.29433175307721493,-0.3317425095999047,0.16391725852105132,0.19389242361400605
1764287799.6596398,0.010000228881835938,1.0,0.0,0,0.08,0.11,-0.02,-0.91,-5.02,4.18,0.45,0.0,0.27,-0.02,-0.005454153912481274,0.10908307824983865,-0.29088022560840887,-0.33212890815626306,0.17521924305543557,-0.16189452789201475
1764287799.6696405,0.010000467300415039,1.0,0.0,0,0.08,0.11,-0.02,-0.91,-5.02,4.18,0.45,0.0,0.27,-0.02,-0.0021816615649932203,0.3272492347488054,-0.2890183950908729,-0.3335193515213324,0.18618305175359673,-0.1390443365069327
