x_goal,y_goal,count,torque_M1,torque_M2,torque_M3,vel_M1,vel_M2,vel_M3,pos_x,pos_y,vel_x,vel_y,phi,phi_dot,alpha,beta,theta,alpha_dot,beta_dot
1764287592.537614,0.010000228881835938,0.0,1.0,0,-0.46,-0.44,-0.42,8.92,-3.83,-4.67,0.0,0.16,-0.01,0.45,0.02617993877991509,-0.1090830782496166,-0.01055961783631787,-0.021802933747004705,-0.1481159518960773,0.05619602555868575
1764287592.5601263,0.010000228881835938,0.0,1.0,0,-0.44,-0.41,-0.4,9.76,-3.97,-4.67,0.0,0.17,-0.02,0.47,0.022907446432425704,-0.1090830782496166,-0.01130662623514711,-0.021588584688176926,-0.07470083988292409,0.021434905882777855
1764287592.5794408,0.01931023597717285,0.0,1.0,0,-0.41,-0.39,-0.38,9.2,-4.39,-4.67,0.0,0.18,-0.01,0.46,0.02399827721492187,0.1090830782496166,-0.013473435209344409,-0.02044254415184854,-0.21668089741972985,0.11460405363283854
1764287592.5894413,0.010000228881835938,0.0,1.0,0,-0.44,-0.4,-0.56,8.51,-4.81,-4.67,0.0,0.18,0.0,0.44,0.02508910799741848,0.10908307824966101,-0.014342035484722793,-0.02189781712128358,-0.08686002753783839,-0.14552729694350397
1764287592.6094425,0.010000228881835938,0.0,1.0,0,-0.42,-0.39,-0.53,8.3,-4.81,-4.6,0.0,0.19,0.01,0.43,0.02617993877991509,0.10908307824966101,-0.01522201726267225,-0.023946494255201678,-0.08799817779494568,-0.20486771339180976
1764287592.6216552,0.012210845947265625,0.0,1.0,0,-0.42,-0.41,-0.53,9.27,-4.67,-4.46,0.0,0.19,0.01,0.46,0.02617993877991509,0.0,-0.017177757006102468,-0.027623943740032963,-0.19557397434302182,-0.36774494848312855
1764287592.6325383,0.0108795166015625,0.0,1.0,0,-0.39,-0.39,-0.49,8.99,-4.39,-4.11,0.0,0.2,0.01,0.44,0.02617993877991509,0.0,-0.018281636103897103,-0.02889252708475798,-0.11038790977946356,-0.1268583344725016
1764287592.6574972,0.01003885269165039,0.0,1.0,0,-0.37,-0.36,-0.43,6.14,-3.35,-3.07,0.0,0.2,0.01,0.31,0.02617993877991509,0.0,-0.02073070510964614,-0.030892425919147204,-0.12536410591272862,-0.08529740031852917
1764287592.678375,0.010000228881835938,0.0,1.0,0,-0.37,-0.36,-0.43,9.76,-5.16,-4.67,0.0,0.21,0.01,0.49,0.027270769562411257,0.1090830782496166,-0.023391483805388802,-0.032139425240064856,-0.13064378069072013,-0.04402701268841902
1764287592.6883755,0.010000228881835938,0.0,1.0,0,-0.34,-0.32,-0.38,9.27,-4.39,-4.46,0.0,0.21,-0.0,0.46,0.027270769562411257,0.0,-0.024890127272312768,-0.03075648864296454,-0.14986434669239657,0.1382936597100315
1764287592.7083786,0.010002374649047852,0.0,1.0,0,-0.32,-0.3,-0.35,9.2,-3.97,-4.6,0.0,0.22,-0.02,0.45,0.02508910799741848,-0.10908307824966101,-0.02800824291378845,0.014532718944182399,-0.17572027476431273,3.2278534844758955
1764287592.7283795,0.010000228881835938,0.0,1.0,0,-0.29,-0.28,-0.33,8.86,-3.83,-4.32,0.0,0.22,-0.01,0.43,0.022907446432425704,-0.1090830782496166,-0.03316608547090194,0.14468058687016772,-0.2915351717716952,7.538018899919097
1764287592.73838,0.010000228881835938,0.0,1.0,0,-0.27,-0.26,-0.31,8.72,-4.04,-4.04,0.0,0.23,0.0,0.43,0.021816615649929094,-0.10908307824966101,-0.03726968247411078,0.2365602691352935,-0.41035970032088365,9.187968226512577
1764287592.758381,0.010000228881835938,0.0,1.0,0,-0.27,-0.26,-0.3,8.58,-3.9,-3.97,0.0,0.23,-0.0,0.42,0.021816615649929094,0.0,-0.04889768182919374,0.4359186464278135,-0.645963010634043,9.885509616884658
1764287592.7683814,0.010000228881835938,0.0,1.0,0,-0.25,-0.24,-0.28,7.74,-4.04,-3.97,0.0,0.24,0.0,0.39,0.021816615649929094,0.0,-0.05645616186423119,0.5253922146336745,-0.7558480035037451,8.947356820586094
1764287592.7891703,0.010000228881835938,0.0,1.0,0,-0.26,-0.26,-0.28,7.46,-4.11,-4.04,0.0,0.24,0.0,0.38,0.021816615649929094,0.0,-0.07503599684480022,0.6714970223630008,-1.0040442130010874,6.866431622051206
1764287592.799967,0.010793924331665039,0.0,1.0,0,-0.27,-0.27,-0.28,7.53,-4.11,-4.18,0.0,0.25,-0.0,0.39,0.021816615649929094,0.0,-0.08727977573330792,0.7403945816320086,-1.2243778888507695,6.889755926900776
1764287592.819968,0.010000228881835938,0.0,1.0,0,-0.27,-0.26,-0.28,7.81,-4.04,-4.04,0.0,0.25,0.0,0.4,0.022907446432425704,0.10908307824966101,-0.12381011731423675,0.8967003484759823,-2.049639395024272,8.073789713523727
1764287592.8299685,0.010000228881835938,0.0,1.0,0,-0.28,-0.26,-0.27,7.95,-3.97,-4.04,0.0,0.26,-0.0,0.4,0.022907446432425704,0.0,-0.15080563537348013,0.969337228170362,-2.6995518059243384,7.263687969437971
1764287592.8499694,0.010000228881835938,0.0,1.0,0,-0.28,-0.31,-0.27,6.76,-3.77,-4.04,0.0,0.26,-0.01,0.36,0.027270769562411257,0.21816615649927762,-0.21988659538820254,1.1094527890527814,-3.899969048898999,7.487476072314969
1764287592.8699703,0.010000228881835938,0.0,1.0,0,-0.29,-0.31,-0.28,4.25,-3.77,-3.9,0.0,0.26,-0.0,0.27,0.03272492347489386,0.21816615649932203,-0.3752535225608584,1.2757171864449672,-9.226619573029726,7.951015663614847
1764287592.8799708,0.010000228881835938,0.0,1.0,0,-0.33,-0.36,-0.33,5.37,-3.77,-3.56,0.0,0.27,0.01,0.3,0.03599741582238325,0.32724923474893863,-0.5011586792104312,1.3389728875577829,-12.59051566495728,6.325570111281564
1764287592.9011078,0.01000070571899414,0.0,1.0,0,-0.35,-0.38,-0.37,7.39,-3.63,-3.56,0.0,0.27,0.0,0.37,0.037088246604879416,0.0,-0.9052396878205711,1.4218063849657439,-22.37626792171947,3.3049501465367115
1764287592.9111083,0.010000228881835938,0.0,1.0,0,-0.37,-0.39,-0.38,7.18,-3.35,-3.28,0.0,0.27,0.0,0.35,0.03599741582238325,-0.1090830782496166,-1.1184607722244806,1.4404355980109962,-21.322108440390952,1.8629213045252335
1764287592.9311092,0.010000228881835938,0.0,1.0,0,-0.39,-0.41,-0.39,7.53,-3.49,-3.49,0.0,0.28,-0.0,0.37,0.03490658503988664,0.0,-1.188593803458785,1.4482782104652046,2.934619170942976,0.13281133070455198
1764287592.9411097,0.010000228881835938,0.0,1.0,0,-0.4,-0.41,-0.39,7.11,-3.49,-3.7,0.0,0.28,-0.01,0.36,0.03490658503988664,0.0,-0.9060849013916563,1.4372754725847274,28.250890206712874,-1.100273788047712
1764287592.9611108,0.010000228881835938,0.0,1.0,0,-0.39,-0.41,-0.21,7.39,-3.63,-3.77,0.0,0.29,-0.0,0.37,0.03381575425739003,0.0,-0.7640165792679374,1.4255305664939062,14.20683221237189,-1.1744906090821239
1764287592.9711115,0.010000228881835938,0.0,1.0,0,-0.4,-0.41,-0.25,7.81,-3.83,-3.77,0.0,0.29,0.0,0.39,0.03272492347489386,-0.1090830782496166,-0.6048258587216484,1.405898969841087,15.919072054628902,-1.9631596652819105
1764287592.9911125,0.010000228881835938,0.0,1.0,0,-0.39,-0.4,-0.25,7.74,-3.49,-3.49,0.0,0.29,-0.0,0.37,0.03163409269239725,-0.10908307824966101,-0.561684799386998,1.4014922539243653,4.31410593346504,-0.4406715916721815
1764287593.0023553,0.011239767074584961,0.0,1.0,0,-0.37,-0.4,-0.27,7.95,-3.56,-3.63,0.0,0.29,-0.0,0.37,0.030543261909900643,-0.10908307824966101,-0.5615287773762097,1.403314893161185,0.01560220107883481,0.18226392368196898
1764287593.0223565,0.010000228881835938,0.0,1.0,0,-0.37,-0.39,-0.28,8.09,-3.56,-3.49,0.0,0.3,0.0,0.39,0.029452431127404477,-0.1090830782496166,-0.5670904105755197,1.4076776793408454,-0.5561633199310023,0.43627861796604606
1764287593.0323572,0.010000467300415039,0.0,1.0,0,-0.34,-0.37,-0.29,7.88,-3.28,-3.07,0.0,0.31,0.01,0.37,0.029452431127404477,0.0,-0.5651319643243147,1.408677936308763,0.19584462512050038,0.10002569679175011
1764287593.0523582,0.010000228881835938,0.0,1.0,0,-0.32,-0.35,-0.28,8.86,-3.49,-3.49,0.0,0.31,0.0,0.41,0.028361600344907867,0.0,-0.5612998288497266,1.4089414740648971,0.383213547458805,0.026353775613419117
1764287593.0726688,0.010306835174560547,0.0,1.0,0,-0.29,-0.33,-0.27,8.86,-3.83,-3.35,0.0,0.32,0.01,0.41,0.027270769562411257,-0.10908307824966101,-0.5610996557481087,1.410376649353159,-0.21256911982687754,0.12847349500280103
1764287593.0826693,0.010000228881835938,0.0,1.0,0,-0.27,-0.29,-0.25,7.39,-3.63,-3.49,0.0,0.32,0.0,0.36,0.027270769562411257,0.0,-0.5689380650543088,1.4119383603965314,-0.7838409306200056,0.1561711043372327
1764287593.1038198,0.010000228881835938,0.0,1.0,0,-0.26,-0.29,-0.26,7.53,-3.9,-3.63,0.0,0.32,0.01,0.38,0.02617993877991509,0.0,-0.6200183890291657,1.4207999337267285,-3.3455589701336663,0.5448962636931398
1764287593.1138203,0.010000228881835938,0.0,1.0,0,-0.25,-0.28,-0.25,7.32,-3.77,-3.49,0.0,0.33,0.01,0.36,0.02617993877991509,0.0,-0.6698021200757673,1.4278565044574352,-4.978373104660161,0.7056570730706646
1764287593.1343427,0.010000228881835938,0.0,1.0,0,-0.25,-0.27,-0.24,7.25,-3.63,-3.63,0.0,0.33,0.0,0.36,0.02508910799741848,0.0,-0.8401884752568405,1.445346887984348,-9.988608984989877,0.9046253531463044
1764287593.1443431,0.010000228881835938,0.0,1.0,0,-0.19,-0.25,-0.23,6.55,-3.77,-3.63,0.0,0.34,0.0,0.34,0.02508910799741848,0.0,-0.9665734160649659,1.4533420163072615,-12.638494080812546,0.7995128322913381
1764287593.164344,0.010000228881835938,0.0,1.0,0,-0.21,-0.27,-0.26,6.07,-3.7,-3.56,0.0,0.34,0.0,0.32,0.02617993877991509,0.10908307824966101,-1.3121228935207192,1.4641940321750937,-19.017230013033704,0.4266320067340068
1764287593.1743445,0.010000228881835938,0.0,1.0,0,-0.22,-0.26,-0.27,6.0,-3.9,-3.56,0.0,0.34,0.01,0.32,0.027270769562411257,0.1090830782496166,-1.5294135295655358,1.465214314650253,-21.729063604481656,0.10202824751592843
1764287593.1943455,0.010000228881835938,0.0,1.0,0,-0.22,-0.26,-0.25,6.14,-3.97,-3.28,0.0,0.35,0.02,0.33,0.029452431127404477,0.10908307824966101,-2.004857604075077,1.4529689672358623,-23.596558312896377,-0.8860226759937362
1764287593.2143464,0.010000228881835938,0.0,1.0,0,-0.23,-0.26,-0.25,6.0,-4.11,-3.35,0.0,0.35,0.02,0.32,0.03272492347489386,0.10908307824966101,-2.380406297358059,1.4179680431546595,-16.854590056129748,-2.0272891337579146
1764287593.2243474,0.010000228881835938,0.0,1.0,0,-0.25,-0.27,-0.25,5.86,-3.97,-3.35,0.0,0.35,0.02,0.32,0.03490658503988664,0.21816615649927762,-2.5093405959213855,1.3936957632053417,-12.893429856332661,-2.42722799493178
1764287593.2447324,0.010381221771240234,0.0,1.0,0,-0.25,-0.28,-0.25,5.16,-3.83,-3.28,0.0,0.36,0.02,0.29,0.038179077387376026,0.21816615649927762,-2.647780667367096,1.349904952669454,-4.7642582020938296,-1.8331281005459665
1764287593.2547326,0.010000228881835938,0.0,1.0,0,-0.26,-0.28,-0.26,5.16,-3.63,-3.77,0.0,0.36,-0.0,0.3,0.039269908169872636,0.10908307824966101,-2.667075145179923,1.3410017487599255,-1.9294477812827004,-0.8903203909528479
1764287593.2747335,0.010000228881835938,0.0,1.0,0,-0.27,-0.28,-0.28,4.88,-3.35,-3.35,0.0,0.36,-0.0,0.27,0.04254240051736158,0.1090830782496166,-2.7023043097893105,1.3232081976830488,-1.9899812264621453,-1.0061167551635108
1764287593.2847342,0.010000228881835938,0.0,1.0,0,-0.32,-0.33,-0.31,6.48,-2.79,-3.35,0.0,0.37,-0.02,0.32,0.04363323129985819,0.10908307824966101,-2.713529845492527,1.3165188724905983,-1.1225535703216494,-0.6689325192450468
1764287593.3047354,0.010000228881835938,0.0,1.0,0,-0.35,-0.36,-0.35,6.76,-1.88,-3.21,0.0,0.37,-0.04,0.31,0.04254240051736158,-0.10908307824966101,-2.704078638835372,1.3208127679594712,0.718758176731793,0.35930656050906506
1764287593.314736,0.010000228881835938,0.0,1.0,0,-0.36,-0.37,-0.36,7.11,-1.32,-2.93,0.0,0.37,-0.05,0.31,0.0403607389523688,-0.21816615649927762,-2.697625438060861,1.3250088107037392,0.6453200774511281,0.41960427442679915
1764287593.3351018,0.010000228881835938,0.0,1.0,0,-0.48,-0.37,-0.38,7.18,-2.02,-3.0,0.0,0.38,-0.03,0.32,0.038179077387376026,-0.10908307824966101,-2.695992603142749,1.331831435907497,0.16615744298196233,0.44217262167371985
1764287593.3551028,0.010000228881835938,0.0,1.0,0,-0.46,-0.35,-0.38,6.21,-2.65,-3.0,0.0,0.38,-0.01,0.3,0.037088246604879416,0.0,-2.6529214220759245,1.3579108850120463,2.951397851147153,1.5766382438496152
1764287593.3651295,0.01002645492553711,0.0,1.0,0,-0.45,-0.4,-0.38,5.93,-2.93,-4.04,-0.0,0.38,-0.03,0.31,0.038179077387376026,0.10908307824966101,-2.616208265202907,1.3733985959624695,3.671315687301746,1.5487710950423228
1764287593.3851304,0.010000228881835938,0.0,1.0,0,-0.43,-0.39,-0.37,6.83,-2.79,-4.53,-0.0,0.39,-0.05,0.35,0.039269908169872636,0.0,-2.565984647753638,1.3915826739340806,1.9867572116930798,0.7076146855625076
1764287593.3951309,0.010000228881835938,0.0,1.0,0,-0.41,-0.37,-0.36,6.97,-3.07,-4.04,-0.0,0.39,-0.03,0.35,0.039269908169872636,0.0,-2.555936352934001,1.39518940836067,1.0048294819636983,0.360673442658932
1764287593.4151318,0.010000228881835938,0.0,1.0,0,-0.41,-0.38,-0.36,6.83,-3.14,-3.9,-0.0,0.39,-0.02,0.35,0.0403607389523688,0.0,-2.563980819274115,1.3942479992467485,-0.5829234497849889,-0.11449658748556857
1764287593.4251323,0.010000228881835938,0.0,1.0,0,-0.39,-0.38,-0.35,6.07,-3.21,-3.7,-0.0,0.4,-0.01,0.32,0.0403607389523688,0.0,-2.568576895612419,1.3926453239600276,-0.4596076338303945,-0.1602675286720867
1764287593.4463136,0.010000228881835938,0.0,1.0,0,-0.36,-0.37,-0.34,6.48,-3.49,-3.21,-0.0,0.4,0.01,0.33,0.039269908169872636,-0.1090830782496166,-2.5947214850893183,1.382833476231129,-1.6289531252296818,-0.6270554802973116
1764287593.456314,0.010000228881835938,0.0,1.0,0,-0.32,-0.37,-0.34,6.83,-3.35,-3.35,-0.0,0.4,0.01,0.33,0.039269908169872636,0.0,-2.617112454816476,1.3738115096694035,-2.2390969727157817,-0.9021966561725492
1764287593.4765208,0.010000228881835938,0.0,1.0,0,-0.3,-0.52,-0.33,7.53,-3.35,-3.07,-0.0,0.41,0.01,0.36,0.039269908169872636,0.0,-2.665549518248789,1.3496798234976302,-2.373205588844929,-1.279714539179011
1764287593.4965217,0.010000228881835938,0.0,1.0,0,-0.29,-0.47,-0.32,7.46,-3.21,-2.86,-0.0,0.41,0.01,0.35,0.037088246604879416,-0.10908307824966101,-2.6974712073526006,1.3282264615868815,-1.1342671661697779,-0.8556048769351676
1764287593.5065222,0.010000228881835938,0.0,1.0,0,-0.28,-0.42,-0.29,6.69,-3.21,-2.37,-0.0,0.42,0.02,0.32,0.037088246604879416,0.0,-2.700199613182176,1.3247557686520128,-0.2728405829575564,-0.347069293486868
1764287593.526523,0.010000228881835938,0.0,1.0,0,-0.26,-0.37,-0.26,5.51,-2.86,-2.02,-0.0,0.42,0.02,0.26,0.03599741582238325,-0.1090830782496166,-2.709193950895477,1.3215876963040447,-0.8231979804078193,-0.23990802711306713
1764287593.5366096,0.0100860595703125,0.0,1.0,0,-0.24,-0.36,-0.27,5.02,-3.0,-1.46,-0.0,0.42,0.04,0.24,0.03599741582238325,0.0,-2.723599087322187,1.3167577750674075,-1.440513642670993,-0.4829921236637169
1764287593.557003,0.010325908660888672,0.0,1.0,0,-0.24,-0.35,-0.28,4.88,-2.79,-1.19,0.0,0.42,0.05,0.23,0.03490658503988664,-0.10908307824966101,-2.7501291115508693,1.3107583234018811,-0.9681977870007685,-0.10618798143822161
1764287593.5675554,0.010548114776611328,0.0,1.0,0,-0.24,-0.33,-0.28,4.32,-2.72,-1.05,0.0,0.43,0.05,0.21,0.03490658503988664,0.0,-2.7492267526801824,1.314477859509826,0.09023588706869035,0.3719536107944954
1764287593.5875564,0.010000228881835938,0.0,1.0,0,-0.26,-0.34,-0.3,5.16,-2.86,-2.23,0.0,0.43,0.02,0.26,0.03490658503988664,0.0,-2.7362432518889914,1.3264752051189674,0.6672632540751344,0.5561041859579952
1764287593.5975568,0.010000228881835938,0.0,1.0,0,-0.28,-0.35,-0.33,5.51,-2.93,-2.72,0.0,0.43,0.01,0.28,0.03599741582238325,0.10908307824966101,-2.7279358830610265,1.3317861647818114,0.83073688279649,0.5310959662844006
1764287593.6175578,0.010000228881835938,0.0,1.0,0,-0.33,-0.37,-0.35,4.95,-3.14,-2.79,0.0,0.44,0.01,0.26,0.03599741582238325,0.0,-2.703499534199177,1.3444559123844124,1.3094949367431497,0.6365189376009717
1764287593.637567,0.010000228881835938,0.0,1.0,0,-0.37,-0.42,-0.4,4.88,-3.35,-2.86,0.0,0.44,0.01,0.27,0.037088246604879416,0.1090830782496166,-2.6979387227524074,1.3471063938696854,-0.16334366461188132,-0.06994987783972562
1764287593.6475675,0.010000228881835938,0.0,1.0,0,-0.39,-0.43,-0.42,5.3,-3.97,-3.07,0.0,0.44,0.03,0.29,0.037088246604879416,0.0,-2.703101445977619,1.3447285175860255,-0.5162723225211607,-0.237787628365993
1764287593.6675684,0.010000228881835938,0.0,1.0,0,-0.4,-0.44,-0.43,5.72,-3.7,-3.28,0.0,0.45,0.01,0.31,0.039269908169872636,0.10908307824966101,-2.7245236144130036,1.332775999390873,-1.3775468906333632,-0.7716976613583171
1764287593.677569,0.010000228881835938,0.0,1.0,0,-0.41,-0.45,-0.43,6.28,-3.7,-3.56,0.0,0.45,0.0,0.33,0.039269908169872636,0.0,-2.7376416824970047,1.3235629517530212,-1.3118068084001067,-0.9213047637851801
1764287593.6975698,0.010000228881835938,0.0,1.0,0,-0.42,-0.44,-0.43,6.28,-2.79,-3.42,0.0,0.45,-0.02,0.31,0.039269908169872636,0.0,-2.7388315653371436,1.3159348176714722,0.46369381147832733,-0.1281333589072453
1764287593.7075703,0.010000228881835938,0.0,1.0,0,-0.41,-0.3,-0.43,5.58,-2.58,-3.35,0.0,0.46,-0.02,0.28,0.039269908169872636,0.0,-2.7356780304619166,1.3142800820501002,0.315353487522696,-0.16547356213720832
