x_goal,y_goal,count,torque_M1,torque_M2,torque_M3,vel_M1,vel_M2,vel_M3,pos_x,pos_y,vel_x,vel_y,phi,phi_dot,alpha,beta,theta,alpha_dot,beta_dot
1764287932.3927717,0.010000228881835938,0.0,1.0,0,-0.42,-0.4,-0.39,7.39,-3.7,-4.11,-0.0,0.1,-0.01,0.38,0.017453292519943098,0.1090830782496166,-0.012711302407026004,0.007832512557903737,-0.13652836457787032,-0.07222001641236098
1764287932.4043102,0.011535882949829102,0.0,1.0,0,-0.45,-0.42,-0.43,10.46,-5.37,-5.23,-0.0,0.1,0.0,0.53,0.017453292519943098,0.0,-0.01348334814540042,0.007399912028353217,-0.07720457383744161,-0.043260052955051975
1764287932.4246135,0.010000467300415039,0.0,1.0,0,-0.41,-0.38,-0.4,9.34,-5.37,-5.51,-0.0,0.11,-0.0,0.49,0.018544123302439708,0.0,-0.015208612272409994,0.00621741855466551,-0.17252641270095737,-0.11824934736877069
1764287932.434614,0.010000228881835938,0.0,1.0,0,-0.41,-0.41,-0.4,9.48,-4.88,-5.51,-0.0,0.11,-0.02,0.49,0.018544123302439708,0.0,-0.016194454725686036,0.0071918360137197546,-0.09858424532760424,0.09744174590542443
1764287932.456432,0.011350631713867188,0.0,1.0,0,-0.4,-0.39,-0.39,10.25,-4.67,-4.81,-0.0,0.12,-0.01,0.5,0.01636246173744693,-0.1090830782496166,-0.018444047189892565,0.010053562381840742,-0.11246823466830591,0.13474063517620039
1764287932.4768653,0.020431041717529297,0.0,1.0,0,-0.38,-0.35,-0.36,9.83,-4.53,-5.02,-0.0,0.12,-0.02,0.49,0.01636246173744693,0.0,-0.02102078945709529,0.012465374950775043,-0.2576742267202725,0.24118125689343017
1764287932.4883327,0.011464357376098633,0.0,1.0,0,-0.35,-0.33,-0.34,8.86,-4.53,-4.74,-0.0,0.13,-0.01,0.45,0.01636246173744693,0.0,-0.0224062197673085,0.013175034430950916,-0.13854303102132093,0.07096594801758727
1764287932.4983332,0.010000228881835938,0.0,1.0,0,-0.33,-0.31,-0.32,9.2,-4.39,-4.6,-0.0,0.13,-0.01,0.46,0.01636246173744693,0.0,-0.023965903970401214,0.01365223668499338,-0.1559684203092715,0.047720225404246364
1764287932.5183344,0.010000228881835938,0.0,1.0,0,-0.31,-0.3,-0.31,10.32,-4.88,-4.67,-0.0,0.14,0.0,0.5,0.017453292519943098,0.1090830782496166,-0.02769668842396733,0.015972011670841724,-0.1949414284344364,0.11284242560396507
1764287932.5317595,0.013420820236206055,0.0,1.0,0,-0.3,-0.29,-0.29,8.65,-4.88,-4.6,-0.0,0.14,0.01,0.45,0.017453292519943098,0.0,-0.029525885926864337,0.01762541239621651,-0.18291975028970064,0.16534007253747873
1764287932.54176,0.010000228881835938,0.0,1.0,0,-0.3,-0.29,-0.29,8.3,-4.04,-4.39,-0.0,0.14,0.01,0.45,0.017453292519943098,0.0,-0.031515035610968134,0.019224387914490215,-0.1989149684103797,0.15989755182737042
1764287932.5633178,0.011554241180419922,0.0,1.0,0,-0.29,-0.28,-0.28,9.13,-4.32,-4.32,-0.0,0.15,-0.0,0.45,0.01636246173744693,-0.1090830782496166,-0.03555977099919927,0.020924225332520585,-0.2005496586533706,0.10316710299793641
1764287932.5748253,0.011504411697387695,0.0,1.0,0,-0.29,-0.28,-0.28,9.41,-4.18,-3.9,-0.0,0.15,-0.0,0.45,0.015271630954950322,-0.10908307824966101,-0.04023785280415204,0.02422813141059965,-0.46780818049527717,0.33039060780790663
1764287932.5966842,0.010000228881835938,0.0,1.0,0,-0.27,-0.28,-0.28,8.37,-3.9,-3.77,-0.0,0.16,0.0,0.41,0.015271630954950322,0.0,-0.04525280972727597,0.026896840137299094,-0.26237001995887965,0.13592331989857875
1764287932.6066847,0.010000228881835938,0.0,1.0,0,-0.29,-0.29,-0.28,7.74,-3.97,-3.56,-0.0,0.17,0.01,0.38,0.014180800172453711,-0.10908307824966101,-0.048025541412280326,0.028475670518228746,-0.27727316850043593,0.15788303809296522
1764287932.6266878,0.010000228881835938,0.0,1.0,0,-0.3,-0.28,-0.29,8.37,-3.83,-3.49,-0.0,0.17,0.01,0.4,0.014180800172453711,0.0,-0.05384116861868993,0.03384059307892606,-0.2961616504765452,0.2966102123948655
1764287932.6366885,0.010000467300415039,0.0,1.0,0,-0.29,-0.27,-0.29,9.27,-4.11,-3.28,-0.0,0.17,0.01,0.4,0.013089969389957545,-0.1090830782496166,-0.05715426695643,0.03732479617176576,-0.33130983377400725,0.34842030928396994
1764287932.6566894,0.010000228881835938,0.0,1.0,0,-0.28,-0.26,-0.27,8.3,-4.11,-3.28,-0.0,0.18,0.02,0.4,0.011999138607460935,-0.10908307824966101,-0.06395560387854538,0.04686682849587376,-0.3502260996222528,0.532470203327895
1764287932.6802025,0.010000228881835938,0.0,1.0,0,-0.3,-0.27,-0.27,5.44,-2.93,-2.09,0.0,0.19,0.02,0.26,0.01090830782496477,-0.1090830782496166,-0.07152746471819871,0.0621689302202757,-0.37546217324431197,0.8496175948405238
1764287932.7008674,0.010406494140625,0.0,1.0,0,-0.31,-0.29,-0.28,8.86,-4.32,-4.04,0.0,0.19,0.01,0.43,0.011999138607460935,0.0,-0.07991349059584207,0.08396764062672268,-0.4341192569843333,1.190479796796673
1764287932.710868,0.010000228881835938,0.0,1.0,0,-0.29,-0.27,-0.27,8.99,-4.11,-4.46,0.0,0.2,-0.01,0.44,0.011999138607460935,0.0,-0.0844698327064739,0.09849270820631517,-0.4556342110631828,1.4525067579592488
1764287932.7308688,0.010000228881835938,0.0,1.0,0,-0.28,-0.27,-0.27,8.09,-4.04,-4.39,0.0,0.2,-0.01,0.41,0.011999138607460935,0.0,-0.09416631831376421,0.13256817385715225,-0.48897778209471277,1.7610847701863719
1764287932.7410154,0.010139942169189453,0.0,1.0,0,-0.28,-0.27,-0.27,7.25,-3.7,-4.32,0.0,0.2,-0.01,0.41,0.011999138607460935,0.0,-0.09948947380593154,0.15115427437254336,-0.5323155492167331,1.8586100515391113
1764287932.7610164,0.010000228881835938,0.0,1.0,0,-0.31,-0.31,-0.3,8.51,-4.11,-4.32,0.0,0.21,-0.01,0.42,0.011999138607460935,0.0,-0.1106807550846094,0.18919231840404516,-0.5727338260238746,1.906943003198025
1764287932.7810745,0.010000467300415039,0.0,1.0,0,-0.3,-0.3,-0.27,8.86,-4.32,-4.39,0.0,0.22,-0.0,0.44,0.013089969389957545,0.0,-0.12266262747182344,0.22611654642780943,-0.6083308602316873,1.8465792309454443
1764287932.7917535,0.010676145553588867,0.0,1.0,0,-0.29,-0.29,-0.26,8.23,-4.32,-4.46,0.0,0.22,-0.0,0.42,0.014180800172453711,0.1090830782496166,-0.12901953780356212,0.24470303359591572,-0.6356910331738685,1.8586487168106292
1764287932.8117702,0.010014057159423828,0.0,1.0,0,-0.31,-0.3,-0.28,7.81,-4.39,-4.6,-0.0,0.23,-0.01,0.41,0.015271630954950322,0.10908307824966101,-0.14197677375515827,0.28682680841813646,-0.6463528665365814,2.3952516574683003
1764287932.8217707,0.010000228881835938,0.0,1.0,0,-0.31,-0.33,-0.3,8.16,-4.46,-4.6,-0.0,0.23,-0.0,0.42,0.01636246173744693,0.10908307824966101,-0.14785935521707216,0.3165005252449502,-0.5882581461913894,2.9673716826813745
1764287932.8423443,0.010000228881835938,0.0,1.0,0,-0.3,-0.31,-0.28,8.44,-4.46,-5.02,-0.0,0.24,-0.02,0.44,0.019634954084936318,0.21816615649932203,-0.1553567264423954,0.38348151513070805,-0.2777139003200091,3.3845139799457247
1764287932.8523448,0.010000228881835938,0.0,1.0,0,-0.32,-0.31,-0.29,8.23,-3.7,-6.62,-0.0,0.24,-0.08,0.45,0.020725784867432484,0.1090830782496166,-0.15577313308587648,0.41522174639673626,-0.0416406643481082,3.1740231266028207
1764287932.8723457,0.010000228881835938,0.0,1.0,0,-0.31,-0.3,-0.28,7.53,-3.77,-5.16,-0.0,0.24,-0.04,0.4,0.02399827721492187,0.1090830782496166,-0.15404677672450484,0.5005879391387218,0.08973344693110619,4.921220760535849
1764287932.8923466,0.010000228881835938,0.0,1.0,0,-0.29,-0.25,-0.29,7.95,-3.7,-4.88,-0.0,0.25,-0.04,0.41,0.02508910799741848,0.10908307824966101,-0.15717719839761735,0.6298181466829478,-0.2979344376313975,6.911864490666719
1764287932.902347,0.010000228881835938,0.0,1.0,0,-0.3,-0.25,-0.29,8.79,-3.83,-3.9,-0.0,0.25,-0.0,0.42,0.02508910799741848,0.0,-0.16363461030519577,0.7019880969965735,-0.6457411907578425,7.216995031362572
1764287932.9237483,0.010000228881835938,0.0,1.0,0,-0.29,-0.25,-0.28,8.86,-3.63,-3.83,-0.0,0.26,-0.01,0.42,0.02399827721492187,-0.10908307824966101,-0.18283900518256013,0.8339496044060128,-1.070762925296842,6.3062910715747655
1764287932.9337485,0.010000228881835938,0.0,1.0,0,-0.27,-0.24,-0.26,8.58,-3.77,-3.7,-0.0,0.26,0.0,0.41,0.022907446432425704,-0.1090830782496166,-0.19744433997276722,0.8946249982912766,-1.4605334790207092,6.067539388526377
1764287932.9537494,0.010000228881835938,0.0,1.0,0,-0.27,-0.23,-0.34,7.95,-3.7,-3.49,-0.0,0.27,0.01,0.38,0.020725784867432484,-0.10908307824966101,-0.24464517256016904,1.0137240703425467,-2.6315163188320945,5.817820843500066
1764287932.96375,0.010000228881835938,0.0,1.0,0,-0.26,-0.23,-0.32,8.16,-3.63,-2.65,-0.0,0.27,0.03,0.38,0.018544123302439708,-0.21816615649927762,-0.2769891617929443,1.0679024966835007,-3.234398923277526,5.417842634095393
1764287932.9837508,0.010000228881835938,0.0,1.0,0,-0.26,-0.22,-0.3,7.67,-3.63,-1.81,-0.0,0.27,0.05,0.35,0.015271630954950322,-0.21816615649927762,-0.4023236169498574,1.196605758163627,-7.807147084003274,6.8273165263188496
1764287932.9937513,0.010000228881835938,0.0,1.0,0,-0.25,-0.21,-0.29,7.18,-3.49,-1.74,-0.0,0.27,0.05,0.35,0.014180800172453711,-0.10908307824966101,-0.528584992964992,1.2655808293459625,-12.626137601513454,6.897507118233559
1764287933.0142334,0.010478019714355469,0.0,1.0,0,-0.24,-0.21,-0.28,6.35,-3.35,-2.16,-0.0,0.28,0.03,0.3,0.013089969389957545,-0.1090830782496166,-0.9458203208895859,1.3584883573689268,-22.792356766877074,3.5820217784420905
1764287933.0342343,0.010000228881835938,0.0,1.0,0,-0.26,-0.22,-0.28,6.41,-3.35,-3.28,-0.0,0.29,0.0,0.32,0.011999138607460935,0.0,-1.2648431329999752,1.3790253408160016,-11.249366379628322,0.4182271001130111
1764287933.0442348,0.010000228881835938,0.0,1.0,0,-0.25,-0.22,-0.27,6.41,-3.35,-3.28,-0.0,0.29,0.0,0.32,0.01090830782496477,-0.1090830782496166,-1.2769922978814647,1.3776425250483735,-1.2149164881489538,-0.13828157676281094
1764287933.0642369,0.010001420974731445,0.0,1.0,0,-0.28,-0.25,-0.28,6.07,-3.63,-3.35,-0.0,0.29,0.01,0.32,0.011999138607460935,0.1090830782496166,-1.1263491191666866,1.3652287634797595,8.66942667380559,-0.7623738164560301
1764287933.0742373,0.010000228881835938,0.0,1.0,0,-0.3,-0.27,-0.3,5.37,-3.28,-3.42,-0.0,0.3,-0.0,0.29,0.013089969389957545,0.10908307824966101,-1.0439508147588086,1.3561421256709911,8.239830440787799,-0.9086637808768394
1764287933.0942383,0.010000228881835938,0.0,1.0,0,-0.3,-0.3,-0.32,5.86,-4.04,-3.63,0.0,0.3,0.01,0.32,0.01636246173744693,0.21816615649932203,-0.9469947188433663,1.340322068614216,3.625020224085951,-0.707937054840091
1764287933.105192,0.010946035385131836,0.0,1.0,0,-0.3,-0.32,-0.33,6.76,-4.18,-3.83,0.0,0.3,0.01,0.36,0.018544123302439708,0.21816615649927762,-0.928963807905741,1.3350847950127118,1.8030910937625322,-0.5237273601504278
1764287933.1251929,0.010000228881835938,0.0,1.0,0,-0.34,-0.34,-0.34,6.83,-3.77,-3.9,0.0,0.31,-0.0,0.36,0.020725784867432484,0.1090830782496166,-0.9243508786021795,1.3274752691175902,-0.1445330476166351,-0.33482409826692816
1764287933.1351933,0.010000228881835938,0.0,1.0,0,-0.37,-0.37,-0.37,7.39,-3.83,-4.11,-0.0,0.31,-0.01,0.38,0.020725784867432484,0.0,-0.9188337247876377,1.3237065654599798,0.5517153814541764,-0.3768703657610395
1764287933.1551943,0.010000228881835938,0.0,1.0,0,-0.36,-0.36,-0.36,7.39,-3.7,-4.25,-0.0,0.32,-0.02,0.38,0.021816615649929094,0.10908307824966101,-0.8991806950476735,1.3172079279359217,0.9931474862408862,-0.2701834315712581
1764287933.1751952,0.010000228881835938,0.0,1.0,0,-0.38,-0.38,-0.37,7.39,-3.28,-4.95,-0.0,0.32,-0.05,0.38,0.022907446432425704,0.10908307824966101,-0.8395341553311004,1.307909350791168,3.7562234510163606,-0.5384403252675973
1764287933.1851957,0.010000228881835938,0.0,1.0,0,-0.37,-0.38,-0.37,6.76,-3.28,-4.25,-0.0,0.32,-0.03,0.35,0.022907446432425704,0.0,-0.8575579167748746,1.3120855850714888,-1.8023761443774156,0.41762342803206565
1764287933.2054195,0.010000228881835938,0.0,1.0,0,-0.36,-0.36,-0.36,7.18,-3.42,-4.11,-0.0,0.33,-0.02,0.37,0.022907446432425704,0.0,-0.9845537239852096,1.3312380976665077,-12.699580721033499,1.9152512595018933
1764287933.2159908,0.010568380355834961,0.0,1.0,0,-0.34,-0.33,-0.33,7.95,-3.28,-3.83,-0.0,0.33,-0.02,0.38,0.022907446432425704,0.0,-0.9845537239852096,1.3312380976665077,0.0,0.0
1764287933.2359917,0.010000228881835938,0.0,1.0,0,-0.29,-0.31,-0.3,8.09,-3.42,-3.7,-0.0,0.34,-0.01,0.39,0.022907446432425704,0.0,-1.315840307330212,1.3545279696822492,-23.33493279980856,1.3325340512412076
1764287933.2459922,0.010000228881835938,0.0,1.0,0,-0.29,-0.31,-0.3,7.74,-3.49,-3.77,-0.0,0.34,-0.01,0.38,0.021816615649929094,-0.10908307824966101,-1.45059948325461,1.357074238845846,-13.475917592439801,0.25462691635969037
1764287933.266047,0.010051727294921875,0.0,1.0,0,-0.27,-0.29,-0.28,7.25,-3.56,-3.21,-0.0,0.34,0.01,0.35,0.020725784867432484,-0.10908307824966101,-1.5942949461586577,1.3564294620968118,-14.369546290404767,-0.06447767490342926
1764287933.286331,0.010276317596435547,0.0,1.0,0,-0.27,-0.29,-0.27,7.6,-3.49,-3.14,-0.0,0.35,0.01,0.36,0.018544123302439708,-0.10908307824966101,-1.8417116261488686,1.3462847559503626,-11.388449418008317,-0.6233528351246242
1764287933.2963314,0.010000228881835938,0.0,1.0,0,-0.25,-0.29,-0.26,8.51,-3.28,-2.79,-0.0,0.35,0.01,0.38,0.01636246173744693,-0.21816615649927762,-1.8599227710374313,1.3454001267222377,-1.821114488856268,-0.08846292281248225
1764287933.3163323,0.010000228881835938,0.0,1.0,0,-0.24,-0.28,-0.25,7.53,-3.07,-1.95,-0.0,0.36,0.03,0.33,0.013089969389957545,-0.21816615649927762,-1.907095101460188,1.3433596656370845,-4.71723304227567,-0.20404610851532112
1764287933.32639,0.010057210922241211,0.0,1.0,0,-0.23,-0.27,-0.25,6.14,-2.93,-1.88,-0.0,0.36,0.03,0.28,0.011999138607460935,-0.10908307824966101,-1.9373061521691437,1.3448737493726117,-3.021105070895569,0.1514083735527194
1764287933.346391,0.010000228881835938,0.0,1.0,0,-0.22,-0.26,-0.25,5.72,-2.86,-3.0,-0.0,0.36,-0.0,0.29,0.01090830782496477,0.0,-1.9330263962703573,1.3505739761436217,0.4279755898786375,0.5700226771010009
1764287933.3620324,0.015636920928955078,0.0,1.0,0,-0.23,-0.26,-0.25,5.37,-3.21,-3.0,-0.0,0.37,0.01,0.28,0.01090830782496477,0.0,-1.8956794643734536,1.3558921033141944,3.7346931896903746,0.5318127170572673
1764287933.372033,0.010000467300415039,0.0,1.0,0,-0.23,-0.27,-0.26,5.3,-3.35,-3.0,-0.0,0.37,0.01,0.28,0.011999138607460935,0.1090830782496166,-1.8448675218877029,1.3612806446512176,5.081194248575072,0.5388541337023156
1764287933.3940318,0.011994600296020508,0.0,1.0,0,-0.24,-0.26,-0.25,5.09,-3.7,-3.14,-0.0,0.37,0.02,0.28,0.014180800172453711,0.1090830782496166,-1.6948366469530993,1.371023070529069,8.073576272328452,0.44018718257303746
1764287933.4040322,0.010000228881835938,0.0,1.0,0,-0.26,-0.27,-0.27,5.09,-3.9,-3.07,-0.0,0.37,0.02,0.29,0.015271630954950322,0.10908307824966101,-1.6209319294944928,1.3738451103245621,7.3904717458606495,0.2822039795493225
1764287933.4240332,0.010000228881835938,0.0,1.0,0,-0.28,-0.3,-0.29,6.21,-3.7,-3.35,0.0,0.38,0.01,0.32,0.017453292519943098,0.1090830782496166,-1.5348754963342024,1.3759211615110756,3.4413706987310944,0.07089117186227512
1764287933.4340336,0.010000228881835938,0.0,1.0,0,-0.29,-0.29,-0.29,5.79,-3.14,-3.35,0.0,0.38,-0.01,0.3,0.017453292519943098,0.0,-1.5119961814625806,1.3760719892986923,2.287931487162176,0.015082778761676963
1764287933.4545496,0.010507822036743164,0.0,1.0,0,-0.32,-0.32,-0.31,5.72,-2.93,-3.07,-0.0,0.38,-0.0,0.29,0.01636246173744693,-0.1090830782496166,-1.5277212130730655,1.3747201925225356,-2.5541260319024595,-0.12442788263706817
1764287933.4788597,0.010000228881835938,0.0,1.0,0,-0.33,-0.33,-0.33,4.81,-2.09,-2.23,-0.0,0.39,-0.0,0.23,0.015271630954950322,-0.10908307824966101,-1.6007675170022955,1.3719091078541314,-4.094618128162919,-0.16599866976392263
1764287933.4988606,0.010000228881835938,0.0,1.0,0,-0.34,-0.34,-0.35,7.04,-3.07,-3.28,-0.0,0.39,-0.01,0.34,0.015271630954950322,0.0,-1.715857156321594,1.3656214342151598,-6.305150410408111,-0.37381414761554765
1764287933.508861,0.010000228881835938,0.0,1.0,0,-0.34,-0.33,-0.34,6.55,-2.86,-3.35,-0.0,0.4,-0.01,0.32,0.015271630954950322,0.0,-1.7851488924538685,1.3608967994300327,-6.929173613227446,-0.472463478512708
1764287933.528862,0.010000228881835938,0.0,1.0,0,-0.33,-0.32,-0.32,6.55,-3.35,-3.35,-0.0,0.4,-0.0,0.33,0.017453292519943098,0.1090830782496166,-1.8257877276277816,1.3542871097378288,0.12651331781949882,-0.20935621796285275
1764287933.5488632,0.010000228881835938,0.0,1.0,0,-0.32,-0.31,-0.31,6.14,-3.28,-3.21,-0.0,0.41,0.0,0.31,0.018544123302439708,0.10908307824966101,-1.8534650681406992,1.3498260708375858,-2.687680217211108,-0.26806816030582326
1764287933.5588636,0.010000228881835938,0.0,1.0,0,-0.33,-0.33,-0.32,6.62,-2.79,-3.21,-0.0,0.41,-0.01,0.32,0.017453292519943098,-0.10908307824966101,-1.8650507694684713,1.3487606469865305,-1.1585701327772036,-0.10654238510552361
1764287933.5788648,0.010000228881835938,0.0,1.0,0,-0.32,-0.34,-0.32,6.83,-3.0,-3.07,-0.0,0.41,-0.0,0.33,0.017453292519943098,0.0,-1.8682208610763282,1.3494729067070539,-0.32360793805794597,0.05280916063608032
1764287933.5888653,0.010000228881835938,0.0,1.0,0,-0.33,-0.37,-0.32,6.21,-3.14,-3.28,-0.0,0.42,-0.0,0.31,0.017453292519943098,0.0,-1.8703556022678172,1.3506224485087346,-0.21347411914889314,0.1149541801680698
1764287933.6088662,0.010000228881835938,0.0,1.0,0,-0.33,-0.36,-0.31,5.65,-3.07,-3.35,-0.0,0.42,-0.01,0.3,0.017453292519943098,0.0,-1.8280236080130141,1.3563218013615481,2.72869088325125,0.3134374636994508
1764287933.6188667,0.010000228881835938,0.0,1.0,0,-0.33,-0.36,-0.32,5.51,-3.14,-3.35,-0.0,0.42,-0.01,0.3,0.017453292519943098,0.0,-1.801405460184517,1.3589178405980897,2.661814782849703,0.2596039236541614
1764287933.6388676,0.010000228881835938,0.0,1.0,0,-0.33,-0.35,-0.32,5.86,-3.21,-3.28,-0.0,0.43,-0.0,0.3,0.01636246173744693,-0.1090830782496166,-1.7393087163692946,1.3631066032224277,3.0208172481271056,0.18091630684411442
1764287933.6596215,0.010000228881835938,0.0,1.0,0,-0.31,-0.32,-0.31,6.21,-3.14,-3.28,-0.0,0.43,-0.0,0.31,0.015271630954950322,-0.10908307824966101,-1.7339234109264963,1.3633352523430888,-0.6873588116149465,-0.03732698458493999
1764287933.6697385,0.010115623474121094,0.0,1.0,0,-0.32,-0.32,-0.31,6.62,-2.93,-3.0,-0.0,0.43,-0.0,0.32,0.015271630954950322,0.0,-1.7506607483646102,1.362416191582863,-1.6737337438113897,-0.09190607602258538
1764287933.6897397,0.010000228881835938,0.0,1.0,0,-0.31,-0.31,-0.29,6.35,-2.79,-3.07,-0.0,0.44,-0.01,0.31,0.015271630954950322,0.0,-1.822497601001962,1.3582093694692858,-4.262848537183839,-0.25814920063513824
1764287933.6997402,0.010000228881835938,0.0,1.0,0,-0.3,-0.29,-0.28,5.44,-2.93,-2.93,-0.0,0.44,-0.0,0.28,0.015271630954950322,0.0,-1.8598535545556616,1.3556155275207225,-3.7355953553699583,-0.259384194856338
1764287933.719741,0.010000228881835938,0.0,1.0,0,-0.3,-0.29,-0.29,5.3,-3.35,-2.72,-0.0,0.44,0.02,0.28,0.01636246173744693,0.10908307824966101,-1.855774965293476,1.3556313512369718,0.9292309264689269,0.04611578140689687
1764287933.7297416,0.010000228881835938,0.0,1.0,0,-0.3,-0.3,-0.3,5.58,-3.21,-2.65,-0.0,0.45,0.02,0.28,0.01636246173744693,0.0,-1.8702129165343155,1.3547301234994649,-1.4437951240839464,-0.09012277375068933
1764287933.7505205,0.010773420333862305,0.0,1.0,0,-0.29,-0.29,-0.29,6.0,-2.58,-2.58,-0.0,0.45,-0.0,0.29,0.01636246173744693,0.0,-1.9053066029883259,1.3522461191396475,-1.5116070121852676,-0.11325658403524841
