x_goal,y_goal,count,torque_M1,torque_M2,torque_M3,vel_M1,vel_M2,vel_M3,pos_x,pos_y,vel_x,vel_y,phi,phi_dot,alpha,beta,theta,alpha_dot,beta_dot
1764287234.43591,0.010000228881835938,1.0,0.0,0,0.09,0.08,0.07,-1.05,-5.65,5.72,0.43,0.0,0.33,-0.04,0.006544984694978773,-0.10908307824966101,-0.2651308311105036,-0.7719240210191884,-0.24125878302068138,0.27064048626921355
1764287234.4561756,0.01025843620300293,1.0,0.0,0,-0.02,0.1,0.1,-0.84,-6.14,5.09,0.43,0.0,0.32,-0.01,0.01090830782496477,0.21816615649932203,-0.27125254458502734,-0.7782739985602607,-0.32735166430444274,-0.5240523422554322
1764287234.4669821,0.010805845260620117,1.0,0.0,0,-0.03,0.08,0.08,-0.84,-5.58,4.74,0.43,0.0,0.3,-0.01,0.011999138607460935,0.1090830782496166,-0.27470330518844355,-0.7867531521542679,-0.3450760603416203,-0.8479153594007194
1764287234.486983,0.010000228881835938,1.0,0.0,0,-0.09,0.01,0.0,-0.42,-5.65,4.81,0.44,0.0,0.3,-0.0,0.011999138607460935,0.0,-0.2768934482558687,-0.7922969363486629,0.005535343348839206,0.08331571694797368
1764287234.497235,0.010248899459838867,1.0,0.0,0,-0.11,-0.06,-0.04,-0.63,-5.44,5.3,0.44,-0.0,0.31,-0.02,0.011999138607460935,0.0,-0.2759677940887122,-0.7905629754747978,0.09256541671565088,0.17339608738651258
1764287234.517236,0.010000228881835938,1.0,0.0,0,-0.13,-0.1,-0.08,-0.91,-5.02,5.51,0.44,-0.0,0.3,-0.04,0.013089969389957545,0.10908307824966101,-0.2733265142425765,-0.7901185482003994,0.15734941796790025,0.056445977926822266
1764287234.5272367,0.010000467300415039,1.0,0.0,0,-0.15,-0.11,-0.14,-0.21,-4.81,5.79,0.45,-0.0,0.31,-0.02,0.013089969389957545,0.0,-0.271537853500325,-0.7898780931447056,0.178866074225148,0.02404550556938112
1764287234.5472376,0.010000228881835938,1.0,0.0,0,-0.17,-0.15,-0.17,1.19,-4.53,5.44,0.45,-0.0,0.29,0.02,0.013089969389957545,0.0,-0.26733086061349143,-0.7885631597272451,0.2119687521671132,0.0711741360556406
1764287234.557238,0.010000228881835938,1.0,0.0,0,-0.17,-0.15,-0.17,1.19,-4.53,5.44,0.45,-0.0,0.29,0.02,0.011999138607460935,-0.10908307824966101,-0.2651982038204346,-0.7874919479580313,0.2132656793056853,0.10712117692137646
1764287234.577239,0.010000228881835938,1.0,0.0,0,-0.19,-0.16,-0.12,0.84,-2.58,2.93,0.45,-0.0,0.16,0.02,0.009817477042468159,-0.10908307824966101,-0.2605311257088214,-0.779948232820276,0.23658246173186015,0.4582814427950499
1764287234.5872395,0.010000228881835938,1.0,0.0,0,-0.19,-0.16,-0.12,0.35,-4.6,2.93,0.45,-0.0,0.16,0.02,0.009817477042468159,0.0,-0.2585374182595559,-0.7755813934196887,0.1993707449265525,0.43668394005873523
1764287234.6072888,0.010045289993286133,1.0,0.0,0,-0.15,-0.12,-0.09,0.14,-5.3,4.46,0.46,0.0,0.28,0.02,0.009817477042468159,0.0,-0.25708074722920937,-0.7734117904941762,0.03579593094498179,-0.015749442453616425
1764287234.6274047,0.01010894775390625,1.0,0.0,0,-0.14,-0.11,-0.07,0.07,-5.65,5.02,0.46,0.0,0.31,0.01,0.01090830782496477,0.0,-0.25747189468431486,-0.7754938718999358,-0.033149235802998334,-0.11506160715848424
1764287234.6374052,0.010000228881835938,1.0,0.0,0,-0.12,-0.11,-0.09,0.91,-5.02,4.88,0.47,0.0,0.29,0.03,0.009817477042468159,-0.10908307824966101,-0.2579894061132699,-0.7769332382513063,-0.05175114289550642,-0.14393663513705413
1764287234.657406,0.010000228881835938,1.0,0.0,0,-0.04,-0.03,0.12,1.05,-4.39,4.6,0.47,0.0,0.26,0.03,0.007635815477475383,-0.1090830782496166,-0.2582539875658165,-0.774681642516156,0.013297997389560834,0.22017936337572763
1764287234.6674066,0.010000228881835938,1.0,0.0,0,0.01,0.02,0.09,1.12,-4.39,4.6,0.47,0.0,0.26,0.03,0.006544984694978773,-0.10908307824966101,-0.2583467842994258,-0.7732284212427061,-0.009279673360929053,0.1453221273449934
1764287234.68743,0.010016202926635742,1.0,0.0,0,0.06,0.06,0.12,0.14,-4.67,4.67,0.48,0.0,0.27,0.01,0.0054541539124821625,-0.10908307824966101,-0.2585822524064909,-0.7679717149425094,-0.0010331510549299594,0.3534984547910902
1764287234.6974304,0.010000228881835938,1.0,0.0,0,0.04,0.09,0.14,-1.19,-4.6,4.46,0.48,0.0,0.26,-0.04,0.0043633231299859965,-0.1090830782496166,-0.258232730758194,-0.7624310903634366,0.034952164829693544,0.5540624579072784
1764287234.7194645,0.012033462524414062,1.0,0.0,0,0.07,0.12,0.14,-1.05,-4.95,4.46,0.48,0.0,0.27,-0.03,0.006544984694978773,0.10908307824966101,-0.2585363715360982,-0.7557487050340201,-0.05474294647034306,0.1423169418461434
1764287234.729465,0.010000228881835938,1.0,0.0,0,0.1,0.14,0.17,-0.84,-4.95,4.25,0.48,0.0,0.27,-0.02,0.008726646259971549,0.21816615649927762,-0.25962457694213104,-0.7584874825216357,-0.10882054060328272,-0.2738777487615529
1764287234.749466,0.010000228881835938,1.0,0.0,0,0.12,0.14,0.17,-0.84,-4.81,4.6,0.49,0.0,0.27,-0.02,0.01090830782496477,0.10908307824966101,-0.2607353527523557,-0.7622483594742899,-0.02380182200378833,-0.11014260368069628
1764287234.7594664,0.010000228881835938,1.0,0.0,0,0.09,0.12,0.13,-0.91,-4.25,4.95,0.49,-0.0,0.27,-0.04,0.011999138607460935,0.1090830782496166,-0.26045535125461416,-0.762939229854183,0.028000149774154437,-0.0690870379893127
1764287234.7795575,0.010080575942993164,1.0,0.0,0,0.0,0.04,0.04,-0.77,-3.97,4.32,0.49,-0.0,0.24,-0.03,0.01090830782496477,-0.1090830782496166,-0.2584824779257753,-0.7624460007726901,0.12595708423264185,0.07042855959329408
1764287234.789558,0.010000228881835938,1.0,0.0,0,-0.05,-0.01,-0.01,-0.91,-4.04,4.18,0.49,-0.0,0.24,-0.03,0.011999138607460935,0.1090830782496166,-0.2571370884190234,-0.7618096117881845,0.13453895067518928,0.06363889845055759
1764287234.8095589,0.010000228881835938,1.0,0.0,0,-0.09,-0.07,-0.06,-1.19,-4.11,4.18,0.5,-0.0,0.24,-0.04,0.013089969389957545,0.10908307824966101,-0.25382394888057824,-0.7605329505671703,0.17501388656970818,0.0975635240962891
1764287234.8295598,0.010000228881835938,1.0,0.0,0,-0.13,-0.11,-0.1,0.7,-4.39,4.25,0.5,-0.0,0.25,0.02,0.014180800172453711,0.1090830782496166,-0.2507961816495956,-0.7606759017205955,0.14120339265537574,-0.03095574906422094
1764287234.8395603,0.010000228881835938,1.0,0.0,0,-0.14,-0.14,-0.12,1.19,-4.04,3.9,0.5,-0.0,0.23,0.04,0.014180800172453711,0.0,-0.2492718795765878,-0.7605724655887469,0.15243020730077994,0.01034361318485999
1764287234.8597507,0.010186910629272461,1.0,0.0,0,-0.17,-0.16,-0.14,1.05,-4.25,4.81,0.51,-0.0,0.26,0.02,0.011999138607460935,-0.10908307824966101,-0.24677489885086779,-0.7587125010088251,0.12438214200889419,0.12653360582626227
1764287234.8697512,0.010000228881835938,1.0,0.0,0,-0.19,-0.19,-0.16,0.98,-4.32,4.88,0.51,-0.0,0.27,0.02,0.01090830782496477,-0.1090830782496166,-0.2456011796825215,-0.7561820628641511,0.11737191683462989,0.2530438144674019
1764287234.8897521,0.010000228881835938,1.0,0.0,0,-0.12,-0.16,-0.14,0.63,-4.39,4.95,0.51,0.0,0.27,0.01,0.008726646259971549,-0.10908307824966101,-0.2433910215611026,-0.747829550397781,0.1059001141212601,0.4414531065400684
1764287234.8997529,0.010000228881835938,1.0,0.0,0,-0.12,-0.13,-0.13,0.56,-3.9,4.18,0.52,0.0,0.23,0.01,0.008726646259971549,0.0,-0.2430150594652991,-0.744897732178412,0.03759620958034837,0.29318182193689424
1764287234.919754,0.010000228881835938,1.0,0.0,0,-0.04,-0.06,-0.05,0.42,-4.32,4.39,0.52,0.0,0.25,0.01,0.008726646259971549,0.0,-0.24400480055064566,-0.7449219299952881,-0.08910467929439392,-0.07857699348083891
1764287234.9309132,0.011158943176269531,1.0,0.0,0,0.01,-0.01,0.0,0.56,-4.67,3.97,0.52,0.0,0.25,0.03,0.008726646259971549,0.0,-0.24469228955203448,-0.7456459223427414,-0.06874890013888191,-0.07239923474533505
1764287234.9509144,0.010000228881835938,1.0,0.0,0,0.05,-0.05,0.04,0.56,-4.39,4.18,0.52,0.0,0.25,0.02,0.008726646259971549,0.0,-0.2459471026344029,-0.7461713599420161,-0.060196672219658964,-0.034074817257145895
1764287234.9609149,0.010000228881835938,1.0,0.0,0,0.08,0.0,-0.01,0.63,-4.32,3.7,0.53,0.0,0.23,0.03,0.008726646259971549,0.0,-0.24642943723177346,-0.7463613995328928,-0.04823345973705706,-0.019003959087671163
1764287234.9809158,0.010000228881835938,1.0,0.0,0,0.11,0.05,0.03,-1.19,-3.97,3.97,0.53,0.0,0.23,-0.04,0.007635815477475383,0.0,-0.24690132113643992,-0.7451845145036691,-0.002722679688593743,0.08514254253171316
1764287234.9909163,0.010000228881835938,1.0,0.0,0,0.09,0.04,0.02,-0.98,-4.53,4.25,0.53,0.0,0.25,-0.03,0.006544984694978773,-0.10908307824966101,-0.24663359383889993,-0.7435717165535038,0.026772729753998803,0.16127979501652234
1764287235.0109172,0.010000228881835938,1.0,0.0,0,0.13,0.08,0.02,-0.63,-4.53,4.46,0.53,0.0,0.26,-0.02,0.007635815477475383,0.0,-0.24562593549701983,-0.741929816008764,0.058883396412134914,0.05826364939367501
1764287235.0209177,0.010000228881835938,1.0,0.0,0,0.13,0.08,0.02,-0.63,-3.97,3.97,0.53,0.0,0.26,-0.02,0.007635815477475383,0.0,-0.24475952714347038,-0.7414096406447044,0.08664083535494527,0.05201753640595719
1764287235.0409186,0.010000228881835938,1.0,0.0,0,0.12,0.07,0.06,-0.42,-3.63,3.97,0.54,-0.0,0.22,-0.02,0.006544984694978773,-0.10908307824966101,-0.24150137529535742,-0.735398645146943,0.1924632373585311,0.4778145980707915
1764287235.0609195,0.010000228881835938,1.0,0.0,0,0.09,0.05,0.05,-0.49,-3.83,4.11,0.54,-0.0,0.23,-0.02,0.0054541539124821625,0.0,-0.23562161580770624,-0.7177290908697764,0.30611147403911687,0.9459851660468033
1764287235.0709202,0.010000228881835938,1.0,0.0,0,0.01,0.02,-0.03,-1.26,-3.77,4.11,0.54,-0.0,0.23,-0.05,0.0043633231299859965,-0.1090830782496166,-0.2330551033853121,-0.7106782314906939,0.25665124223941405,0.7050859379082564
1764287235.0909214,0.010000228881835938,1.0,0.0,0,-0.06,-0.04,-0.08,-1.81,-3.83,4.11,0.55,-0.0,0.23,-0.07,0.006544984694978773,0.10908307824966101,-0.22959311544388683,-0.7045207317273352,0.14951701514376303,0.20184992566663063
1764287235.1009219,0.010000228881835938,1.0,0.0,0,-0.11,-0.09,-0.13,0.07,-3.83,3.83,0.55,-0.0,0.22,0.0,0.007635815477475383,0.10908307824966101,-0.22854347841908007,-0.7043837414818697,0.10496370248067599,0.013699024546554028
1764287235.1209228,0.010000228881835938,1.0,0.0,0,-0.14,-0.26,-0.16,1.19,-3.9,4.25,0.55,-0.0,0.24,0.03,0.009817477042468159,0.10908307824966101,-0.2271830414508118,-0.7066107683795719,0.05982737183631848,-0.1017956515800833
1764287235.1309233,0.010000228881835938,1.0,0.0,0,-0.17,-0.27,-0.19,0.98,-4.18,4.32,0.55,-0.0,0.25,0.03,0.008726646259971549,-0.10908307824966101,-0.22636292833206628,-0.7062030044750207,0.08201131187455246,0.040776390455121714
1764287235.1509242,0.010000228881835938,1.0,0.0,0,-0.2,-0.28,-0.17,0.84,-3.7,4.39,0.56,-0.0,0.23,0.02,0.0054541539124821625,-0.10908307824966101,-0.22485310663466773,-0.6985253181231137,0.089886169965947,0.5174744338850346
1764287235.1709251,0.010000228881835938,1.0,0.0,0,-0.21,-0.28,-0.19,0.77,-3.9,4.39,0.56,-0.0,0.24,0.02,0.0032724923474893863,-0.10908307824966101,-0.22520274700435516,-0.6928065838087134,-0.019454053606215993,0.2794453723650392
1764287235.1809282,0.010002851486206055,1.0,0.0,0,-0.19,-0.19,-0.17,0.77,-3.77,3.97,0.56,-0.0,0.22,0.02,0.0032724923474893863,0.0,-0.2261010681282345,-0.6924827051072193,-0.0898321123879331,0.03238787014940847
1764287235.2009292,0.010000228881835938,1.0,0.0,0,-0.1,0.01,-0.09,0.63,-3.83,3.7,0.56,0.0,0.22,0.02,0.002181661564992776,-0.10908307824966101,-0.22768878976543272,-0.692319012820179,-0.07776531287730926,-0.0073961099930741625
1764287235.2109296,0.010000228881835938,1.0,0.0,0,-0.04,0.05,-0.03,1.05,-3.7,3.7,0.57,0.0,0.21,0.04,0.002181661564992776,0.0,-0.22833020795797765,-0.6922122012880512,-0.06414181925449292,0.010681153212788175
1764287235.2309308,0.010000228881835938,1.0,0.0,0,0.02,0.09,0.02,1.12,-3.7,3.35,0.57,0.0,0.2,0.04,0.0010908307824966101,-0.1090830782496166,-0.22928609097312824,-0.6914710242192492,-0.020302665502303086,0.07626989333204826
1764287235.2411482,0.010213613510131836,1.0,0.0,0,0.05,0.12,0.06,0.35,-3.63,3.42,0.57,0.0,0.2,0.02,0.0,-0.10908307824966101,-0.2294209945800536,-0.6908898689246072,-0.013490360692536285,0.058115529464197735
1764287235.2611492,0.010000228881835938,1.0,0.0,0,0.09,0.14,0.1,-1.32,-3.56,3.49,0.57,0.0,0.2,-0.04,0.0,0.0,-0.2296458708592004,-0.6908258604000954,-0.009734706655173397,-0.015337058495834555
1764287235.2711496,0.010000228881835938,1.0,0.0,0,0.1,0.15,0.11,-1.26,-4.18,3.77,0.58,0.0,0.23,-0.03,0.0,0.0,-0.2294473284744667,-0.6913274168173986,0.01985423847337131,-0.05015564173032061
1764287235.2911508,0.010000228881835938,1.0,0.0,0,0.12,0.16,0.13,-1.26,-3.7,3.49,0.58,-0.0,0.21,-0.04,0.0032724923474893863,0.10908307824966101,-0.2285543656280895,-0.6942037218839596,0.057105658781830826,-0.17159637487842438
1764287235.3012183,0.010062694549560547,1.0,0.0,0,0.09,0.12,0.12,-0.91,-4.25,3.7,0.58,-0.0,0.23,-0.02,0.0043633231299859965,0.10908307824966101,-0.2279069146158017,-0.6959211166365398,0.0647451012287803,-0.1717394752580148
1764287235.3212194,0.010000228881835938,1.0,0.0,0,0.01,0.04,0.02,-1.05,-4.11,3.7,0.58,-0.0,0.23,-0.03,0.006544984694978773,0.10908307824966101,-0.22543939689957604,-0.6973819462078947,0.12463553867583244,-0.06227195405332786
1764287235.3412204,0.010000228881835938,1.0,0.0,0,-0.05,-0.02,-0.06,-0.77,-3.83,3.63,0.59,-0.0,0.22,-0.02,0.008726646259971549,0.1090830782496166,-0.22208673541004487,-0.697521851755118,0.17721766919760462,0.021549696324418832
1764287235.351221,0.010000467300415039,1.0,0.0,0,-0.09,-0.11,-0.08,-0.56,-3.9,3.7,0.59,-0.0,0.22,-0.02,0.008726646259971549,0.0,-0.2203135093228008,-0.6968628087260944,0.1773226087244062,0.06590430290236426
1764287235.371222,0.010000228881835938,1.0,0.0,0,-0.13,-0.13,-0.11,0.21,-3.7,3.56,0.59,-0.0,0.21,0.01,0.009817477042468159,0.0,-0.21593693351306342,-0.6904573405205414,0.23372717100915708,0.4395123188958294
1764287235.3812225,0.010000228881835938,1.0,0.0,0,-0.15,-0.16,-0.14,1.32,-3.83,3.42,0.59,-0.0,0.21,0.05,0.009817477042468159,0.0,-0.21361990763730088,-0.6845939996045165,0.23170258757625461,0.5863340916024917
1764287235.4013722,0.010144233703613281,1.0,0.0,0,-0.17,-0.18,-0.05,1.12,-3.56,3.7,0.6,-0.0,0.21,0.03,0.007635815477475383,-0.1090830782496166,-0.20926988342301733,-0.6709965353178489,0.20272889375210212,0.7078772245132203
1764287235.4117095,0.010329484939575195,1.0,0.0,0,-0.18,-0.2,-0.08,1.12,-3.7,3.97,0.6,0.0,0.22,0.03,0.006544984694978773,-0.10908307824966101,-0.20748398021362924,-0.6635151138212052,0.17859032093880955,0.7481421496643659
1764287235.4317105,0.010000228881835938,1.0,0.0,0,-0.15,-0.18,0.11,0.98,-3.56,3.97,0.6,0.0,0.22,0.03,0.0032724923474893863,-0.10908307824966101,-0.20470987216755088,-0.6502417141873593,0.12560357467314986,0.5962419799490082
1764287235.441711,0.010000228881835938,1.0,0.0,0,-0.15,-0.18,0.11,0.98,-3.56,3.97,0.6,0.0,0.22,0.03,0.0010908307824966101,-0.21816615649927762,-0.2039622442807989,-0.6465328012253995,0.07476278867519781,0.3708912961959854
1764287235.461712,0.010000228881835938,1.0,0.0,0,-0.02,-0.03,0.1,0.35,-2.3,2.37,0.6,0.0,0.13,0.01,-0.0010908307824966101,-0.10908307824966101,-0.20319394794335466,-0.6426097543723515,0.03310048523510467,0.19247764522591915
1764287235.4818764,0.010000228881835938,1.0,0.0,0,0.02,0.01,0.12,0.42,-3.14,3.42,0.61,0.0,0.19,0.01,-0.0021816615649932203,-0.10908307824966101,-0.20340526254217828,-0.6409848115967871,-0.021284277561717246,0.060474181511649405
1764287235.4918768,0.010000228881835938,1.0,0.0,0,0.06,0.04,0.15,0.21,-3.35,3.56,0.61,0.0,0.2,0.0,-0.0021816615649932203,0.0,-0.20372510046461167,-0.640477884529616,-0.03198379224333969,0.05069270671711479
1764287235.5128891,0.010000228881835938,1.0,0.0,0,0.09,0.07,0.17,-1.19,-3.42,3.28,0.61,0.0,0.19,-0.04,-0.0021816615649932203,0.0,-0.20450221165977212,-0.6401975660635362,-0.044179273528488494,0.00638192510997726
1764287235.5228896,0.010000228881835938,1.0,0.0,0,0.1,0.09,0.24,-1.19,-3.21,3.07,0.61,0.0,0.18,-0.04,-0.0021816615649932203,0.0,-0.20499882505738043,-0.6405765690237142,-0.049661339760831424,-0.03790029601780098
1764287235.5428905,0.010000228881835938,1.0,0.0,0,0.11,0.12,0.24,-1.19,-3.63,3.14,0.62,-0.0,0.2,-0.03,0.0,0.10908307824966101,-0.20533756615468413,-0.6437740850594524,-0.002480611563582258,-0.1850001012559055
1764287235.5528913,0.010000228881835938,1.0,0.0,0,0.09,0.09,0.2,-1.19,-3.63,3.07,0.62,-0.0,0.19,-0.03,0.002181661564992776,0.21816615649927762,-0.20520492713724892,-0.6457070207585685,0.01326390174352099,-0.19329356991160118
1764287235.5728924,0.010000228881835938,1.0,0.0,0,0.0,0.01,0.07,-1.19,-3.56,3.35,0.62,-0.0,0.2,-0.04,0.0032724923474893863,0.10908307824966101,-0.20418746257594877,-0.6468552087872079,0.056801642172388256,0.003723777008213247
1764287235.582893,0.010000228881835938,1.0,0.0,0,-0.06,-0.05,-0.0,-1.19,-3.49,3.14,0.62,-0.0,0.19,-0.03,0.0032724923474893863,0.0,-0.20319869442249772,-0.6468544672219525,0.09887681534510584,7.415652554243479e-05
1764287235.6031277,0.010000228881835938,1.0,0.0,0,-0.1,-0.1,-0.05,-0.7,-3.63,3.56,0.62,-0.0,0.21,-0.02,0.0043633231299859965,0.0,-0.20139040325000668,-0.6472397585442122,0.09159493098755966,-0.03354559275887681
1764287235.6131282,0.010000228881835938,1.0,0.0,0,-0.14,-0.14,-0.1,1.26,-3.42,3.7,0.63,-0.0,0.21,0.04,0.0054541539124821625,0.1090830782496166,-0.2003198842643612,-0.6477361161265778,0.10705189856454744,-0.04963575823655475
1764287235.6331291,0.010000228881835938,1.0,0.0,0,-0.16,-0.17,-0.11,1.05,-3.14,4.11,0.63,-0.0,0.21,0.02,0.0054541539124821625,-0.10908307824966101,-0.1985316245339792,-0.6458194374986266,0.07716640803541175,0.15213620420753138
1764287235.6431296,0.010000228881835938,1.0,0.0,0,-0.18,-0.17,-0.11,0.91,-2.79,3.83,0.63,-0.0,0.21,0.02,0.0043633231299859965,-0.1090830782496166,-0.19788141190644248,-0.6433833782043803,0.06502126275367281,0.24360592942462844
1764287235.6631305,0.010000228881835938,1.0,0.0,0,-0.2,-0.22,-0.43,0.91,-2.93,3.83,0.63,-0.0,0.2,0.02,0.0010908307824966101,-0.21816615649927762,-0.1971351291826604,-0.6374509337519654,0.013081472488973844,0.2554209611727476
1764287235.6831315,0.010000228881835938,1.0,0.0,0,-0.17,-0.2,-0.37,0.91,-2.86,3.56,0.63,-0.0,0.19,0.02,-0.0010908307824966101,-0.10908307824966101,-0.19806026442447244,-0.6352378605057782,-0.06543748455927201,0.10593536348917354
1764287235.693132,0.010000228881835938,1.0,0.0,0,-0.1,-0.15,-0.26,0.77,-3.14,3.14,0.64,-0.0,0.18,0.03,-0.0021816615649932203,-0.10908307824966101,-0.19891919657888657,-0.634461713446246,-0.0858932154414127,0.07761470595322173
1764287235.714645,0.010000228881835938,1.0,0.0,0,-0.04,-0.08,-0.34,0.77,-3.35,2.93,0.64,0.0,0.18,0.03,-0.0021816615649932203,0.0,-0.2012645018152628,-0.6343052873257191,-0.12484642438512772,-0.02078652540533632
1764287235.7246454,0.010000228881835938,1.0,0.0,0,0.0,-0.03,-0.26,0.49,-3.49,2.65,0.64,0.0,0.18,0.03,-0.003272492347488054,-0.10908307824948338,-0.2026572268825535,-0.6348731371465464,-0.1392725067290712,-0.056784982082724866
1764287235.7446463,0.010000228881835938,1.0,0.0,0,0.04,-0.01,-0.21,0.28,-3.49,2.58,0.64,0.0,0.18,0.03,-0.0021816615649932203,0.10908307824948338,-0.2052517291692766,-0.6365583224855578,-0.12527378468147887,-0.08831595085987409
1764287235.7546468,0.010000228881835938,1.0,0.0,0,0.07,0.03,-0.14,-0.84,-3.49,2.79,0.64,0.0,0.18,-0.02,-0.0021816615649932203,0.0,-0.20619576493437108,-0.6376294971457863,-0.09440357650944975,-0.10711746602285466
1764287235.7747138,0.010000228881835938,1.0,0.0,0,0.09,0.02,-0.09,-1.39,-3.63,3.21,0.65,0.0,0.2,-0.04,-0.0010908307824966101,0.10908307824966101,-0.2079606105587919,-0.6405029497671286,-0.07341465478236664,-0.13095914698380007
1764287235.7847142,0.010000228881835938,1.0,0.0,0,0.07,0.01,-0.08,-1.39,-3.35,3.0,0.65,-0.0,0.18,-0.04,-0.0010908307824966101,0.0,-0.20818726108288654,-0.6418771927969456,-0.022665052409465147,-0.1374243029816924
1764287235.8049855,0.010265111923217773,1.0,0.0,0,-0.02,-0.05,-0.1,-0.7,-3.28,2.86,0.65,-0.0,0.18,-0.02,0.002181661564992776,0.21816615649927762,-0.20699320174591707,-0.6445673570312609,0.13035087906145826,-0.1025219265308408
1764287235.8249865,0.010000228881835938,1.0,0.0,0,-0.06,-0.08,-0.13,-0.98,-3.0,3.0,0.65,-0.0,0.17,-0.03,0.002181661564992776,0.0,-0.2059832625769289,-0.6442539097168574,0.1009939168988172,0.03134473144035255
1764287235.834987,0.010000228881835938,1.0,0.0,0,-0.1,-0.26,-0.37,-1.19,-3.07,3.0,0.65,-0.0,0.18,-0.04,0.002181661564992776,0.0,-0.20479758130223313,-0.6443872474685826,0.11856812746957601,-0.013333775172519324
1764287235.8549879,0.010000228881835938,1.0,0.0,0,-0.17,-0.27,-0.37,0.56,-2.86,3.0,0.66,-0.0,0.17,0.02,0.0043633231299859965,0.10908307824966101,-0.20213838487774893,-0.644009007670924,0.1326694855312116,0.015049071146711057
1764287235.8649883,0.010000228881835938,1.0,0.0,0,-0.19,-0.27,-0.36,1.12,-2.65,3.0,0.66,-0.0,0.16,0.03,0.0043633231299859965,0.0,-0.2007629121152359,-0.6434924586228767,0.13754727625130414,0.051654904804721014
1764287235.8852286,0.010000467300415039,1.0,0.0,0,-0.21,-0.28,-0.42,0.84,-3.07,3.56,0.66,-0.0,0.19,0.02,0.0032724923474893863,-0.10908307824966101,-0.1977647262102855,-0.6375043566706178,0.17297467780466036,0.40075692314034406
1764287235.895229,0.010000228881835938,1.0,0.0,0,-0.23,-0.25,-0.41,0.84,-2.72,4.04,0.66,-0.0,0.2,0.01,0.002181661564992776,-0.10908307824966101,-0.1977647262102855,-0.6375043566706178,0.0,0.0
1764287235.9159184,0.010000228881835938,1.0,0.0,0,-0.2,-0.21,-0.35,0.56,-2.86,3.83,0.66,-0.0,0.19,0.0,0.0,-0.21816615649927762,-0.19734967995151154,-0.6344058942238,-0.006834830660951141,0.14369183243791994
1764287235.9259188,0.010000228881835938,1.0,0.0,0,-0.17,-0.18,-0.3,0.07,-3.14,3.14,0.67,-0.0,0.18,0.0,0.0,0.0,-0.1976316875680224,-0.6336674220480485,-0.028200761651087092,0.07384721757515145
1764287235.9460692,0.010000228881835938,1.0,0.0,0,-0.15,-0.16,-0.33,-0.0,-3.49,2.44,0.67,-0.0,0.17,0.02,0.0010908307824966101,0.10908307824966101,-0.19929162782069687,-0.634280944030003,-0.09365511028760487,-0.06558816381714294
1764287235.9560697,0.010000228881835938,1.0,0.0,0,-0.13,-0.14,-0.28,-0.0,-4.11,2.37,0.67,0.0,0.19,0.03,0.0010908307824966101,0.0,-0.20032649901249444,-0.6357449899453362,-0.10348711917975706,-0.1464045915333223
1764287235.9760706,0.010000228881835938,1.0,0.0,0,-0.11,-0.13,-0.28,-0.0,-3.97,2.86,0.67,0.0,0.2,0.02,0.0032724923474893863,0.21816615649927762,-0.2022692833373947,-0.63909125656307,-0.09538871472711818,-0.15688860732394616
1764287235.9960716,0.010000228881835938,1.0,0.0,0,-0.1,-0.11,-0.24,0.07,-3.49,2.93,0.67,0.0,0.19,0.01,0.0043633231299859965,0.10908307824966101,-0.20366771750831525,-0.6425529435543775,-0.03931172113516013,-0.15288885737212432
1764287236.006072,0.010000228881835938,1.0,0.0,0,-0.08,-0.11,-0.2,0.35,-2.51,2.65,0.68,0.0,0.15,0.01,0.0043633231299859965,0.0,-0.2038966639803017,-0.6431489256696326,-0.022894647198645757,-0.059598211525502265
1764287236.0285428,0.010160684585571289,1.0,0.0,0,-0.02,-0.01,-0.12,0.49,-2.79,2.86,0.68,0.0,0.16,0.01,0.0032724923474893863,0.0,-0.20266243901761083,-0.6412034077379349,0.0641731466686224,0.09984520567689614
1764287236.0385435,0.010000228881835938,1.0,0.0,0,0.02,0.03,-0.04,0.35,-2.79,2.86,0.68,0.0,0.16,0.01,0.0032724923474893863,0.0,-0.20206043129353857,-0.6403574835333323,0.06020077240722621,0.08459242046026105
1764287236.048544,0.010000228881835938,1.0,0.0,0,0.04,0.07,-0.04,0.21,-2.3,2.51,0.68,0.0,0.16,0.01,0.002181661564992776,-0.10908307824966101,-0.2011281510682723,-0.6395484131006697,0.09322802252662576,0.08090704326626508
1764287236.0685449,0.010000228881835938,1.0,0.0,0,0.07,0.09,0.01,0.07,-2.51,2.79,0.68,0.0,0.15,-0.0,0.002181661564992776,0.0,-0.19879859568150238,-0.6376559081023787,0.13012668831078322,0.10877215333424672
1764287236.0885458,0.010000228881835938,1.0,0.0,0,0.09,0.11,-0.03,-0.63,-2.3,2.72,0.68,0.0,0.14,-0.03,0.002181661564992776,0.0,-0.19645311701621093,-0.6351911762913636,0.130882780992847,0.1502821070874738
1764287236.0985463,0.010000228881835938,1.0,0.0,0,0.06,0.09,-0.04,-1.12,-2.44,2.72,0.69,0.0,0.15,-0.04,0.002181661564992776,0.0,-0.19564595247700556,-0.6339827801389664,0.08071645392053739,0.12083961523972064
1764287236.1202936,0.01174163818359375,1.0,0.0,0,-0.02,0.1,-0.09,-0.42,-1.53,1.95,0.69,-0.0,0.1,-0.02,0.0032724923474893863,0.10908307824966101,-0.19458046475448576,-0.6337172423316701,0.0477643303176567,-0.011208342333191013
